Source,Target 
Q40987194,Q3497147
Q40987202,Q3497147
Q40987213,Q3497147
Q40987220,Q3497147
Q40987227,Q192575
Q40987233,Q192575
Q40987238,Q192575
Q40987244,Q192575
Q40987251,Q192575
Q40987605,Q40651130
Q40988147,Q1983632
Q40988219,Q868238
Q40988382,Q40651142
Q40989233,Q2376830
Q40989241,Q2376830
Q40989250,Q2376830
Q40989260,Q2376830
Q40989268,Q2376830
Q40989275,Q2376830
Q40989283,Q2376830
Q40989290,Q2376830
Q40990879,Q899824
Q40990886,Q899824
Q40990894,Q899824
Q40990902,Q899824
Q40990926,Q899824
Q40990937,Q899824
Q40990947,Q899824
Q40990956,Q899824
Q40990968,Q899824
Q40990975,Q899824
Q40991604,Q340041
Q40991612,Q340041
Q40991871,Q13571873
Q40991881,Q13571873
Q40991936,Q769083
Q40993047,Q28842439
Q40993055,Q28842439
Q40993063,Q28842439
Q40993069,Q28842439
Q40993076,Q28842439
Q40993086,Q28842439
Q40993094,Q28842439
Q40993102,Q28842439
Q40993110,Q28842439
Q40993115,Q28842439
Q40993124,Q28842439
Q40993131,Q28842439
Q40993138,Q28842439
Q40993147,Q28842439
Q40993153,Q28842439
Q40993158,Q28842439
Q40993167,Q28842439
Q40993176,Q28842439
Q40993187,Q28842439
Q40993194,Q28842439
Q40993201,Q28842439
Q40993210,Q28842439
Q40993223,Q28842439
Q40993232,Q28842439
Q40993240,Q28842439
Q40993248,Q28842439
Q40993256,Q28842439
Q40993264,Q28842439
Q40993273,Q132916
Q40994005,Q989763
Q40994014,Q989763
Q40994021,Q989763
Q40994030,Q989763
Q40994206,Q640140
Q40994212,Q640140
Q40994219,Q640140
Q40994226,Q640140
Q40994233,Q640140
Q40994241,Q640140
Q40994539,Q855800
Q40994547,Q855800
Q40994590,Q2715993
Q40994596,Q2715993
Q40994602,Q2715993
Q40994610,Q2715993
Q40994619,Q2715993
Q40994625,Q2715993
Q40994633,Q2715993
Q40994680,Q478281
Q40994689,Q478281
Q40994696,Q478281
Q40994702,Q478281
Q40994709,Q478281
Q40994715,Q478281
Q40994723,Q478281
Q40994729,Q478281
Q40994739,Q478281
Q40994747,Q478281
Q40994756,Q478281
Q40994909,Q14627405
Q40996162,Q1007595
Q40996169,Q1007595
Q40996177,Q1007595
Q40996182,Q1007595
Q40996189,Q1007595
Q40996197,Q1007595
Q40996695,Q923089
Q40996704,Q923089
Q40996713,Q923089
Q40996720,Q923089
Q40997103,Q1027912
Q40997111,Q10762724
Q40997118,Q10762724
Q40997460,Q371767
Q40997469,Q371767
Q40997478,Q371767
Q40997483,Q371767
Q40997491,Q371767
Q40997500,Q371767
Q40997509,Q371767
Q40997518,Q371767
Q40997528,Q371767
Q40997536,Q371767
Q40997545,Q371767
Q40997551,Q371767
Q40997559,Q371767
Q40997564,Q371767
Q40997574,Q371767
Q40997584,Q371767
Q40997593,Q371767
Q40997600,Q371767
Q40997605,Q371767
Q40997612,Q371767
Q40997620,Q371767
Q40997628,Q371767
Q40997636,Q371767
Q40997646,Q371767
Q40997657,Q371767
Q41001525,Q1087793
Q41001534,Q1087793
Q41001543,Q1087793
Q41001549,Q1087793
Q41001556,Q1087793
Q41001565,Q1087793
Q41001576,Q1087793
Q41001584,Q1087793
Q41001589,Q1087793
Q41001598,Q1087793
Q41001668,Q3154331
Q41001674,Q3154331
Q41001682,Q3154331
Q41001693,Q3154331
Q41001756,Q2716296
Q41001905,Q31818
Q41001998,Q23818622
Q41002120,Q454872
Q41002128,Q454872
Q41002137,Q454872
Q41002142,Q454872
Q41002534,Q10784792
Q41002853,Q40651362
Q41003133,Q10786350
Q41004136,Q389600
Q41004433,Q2697360
Q41004442,Q2697360
Q41004451,Q2697360
Q41004459,Q2697360
Q41004463,Q2697360
Q41004471,Q2697360
Q41004485,Q40651464
Q41004648,Q13814811
Q41005063,Q131901
Q41005074,Q131901
Q41005081,Q766037
Q41005099,Q238797
Q41005193,Q10792575
Q41005353,Q40651476
Q41005658,Q1083905
Q41005678,Q15879374
Q41005686,Q15879374
Q41005947,Q2498241
Q41005956,Q2498241
Q41005964,Q3078833
Q41005973,Q3078833
Q41005977,Q3078833
Q41005987,Q3078833
Q41006422,Q2695002
Q41006429,Q2695002
Q41006485,Q230042
Q41006523,Q230042
Q41006562,Q230042
Q41006572,Q230042
Q41006585,Q135844
Q41006599,Q40651096
Q41006694,Q1088541
Q41007428,Q40651096
Q41007619,Q2283911
Q41007753,Q1081434
Q41007765,Q1081434
Q41007773,Q1081434
Q41008343,Q40651111
Q41008590,Q28861837
Q41009026,Q56941
Q41009033,Q56941
Q41009037,Q56941
Q41009045,Q56941
Q41009051,Q56941
Q41009088,Q1081020
Q41009098,Q1081020
Q41009172,Q40651120
Q41009212,Q2468601
Q41009899,Q40651172
Q41010100,Q18340387
Q41010110,Q18340387
Q41010117,Q18340387
Q41010125,Q18340387
Q41010133,Q18340387
Q41010138,Q18340387
Q41010143,Q18340387
Q41010803,Q40651172
Q41011169,Q10804233
Q41011176,Q10804233
Q41011264,Q980233
Q41011625,Q40651199
Q41011685,Q28861754
Q41011695,Q383275
Q41011703,Q383275
Q41011713,Q383275
Q41011721,Q383275
Q41011730,Q383275
Q41011738,Q383275
Q41011749,Q383275
Q41011924,Q672382
Q41013005,Q15982933
Q41013508,Q1193758
Q41013514,Q926314
Q41013524,Q926314
Q41013533,Q926314
Q41013542,Q926314
Q41013550,Q926314
Q41013559,Q926314
Q41013568,Q310935
Q41013579,Q310935
Q41013589,Q310935
Q41013597,Q310935
Q41013606,Q310935
Q41013615,Q310935
Q41013627,Q310935
Q41013635,Q310935
Q41013645,Q310935
Q41013653,Q310935
Q41013664,Q310935
Q41013671,Q310935
Q41013677,Q310935
Q41013685,Q310935
Q41013692,Q310935
Q41013700,Q310935
Q41013710,Q310935
Q41013716,Q310935
Q41013723,Q310935
Q41013731,Q310935
Q41013740,Q310935
Q41013750,Q310935
Q41013756,Q310935
Q41013762,Q310935
Q41013770,Q310935
Q41013777,Q310935
Q41013784,Q310935
Q41013793,Q310935
Q41013801,Q310935
Q41013835,Q2682612
Q41013845,Q2682612
Q41014762,Q1880170
Q41014770,Q1880170
Q41014778,Q1880170
Q41014785,Q1880170
Q41014792,Q1880170
Q41014900,Q1081954
Q41014908,Q1081954
Q41014916,Q1081954
Q41014940,Q10808105
Q41014947,Q10808105
Q41014952,Q10808105
Q41015710,Q2274040
Q41015717,Q2274040
Q41015782,Q28364679
Q41015789,Q28364679
Q41015793,Q28364679
Q41015803,Q28364679
Q41015813,Q28364679
Q41017063,Q751284
Q41017861,Q1082541
Q41017869,Q763271
Q41018589,Q638999
Q41018644,Q906092
Q41018651,Q906092
Q41018659,Q906092
Q41018667,Q906092
Q41018674,Q906092
Q41018684,Q906092
Q41018694,Q906092
Q41018703,Q906092
Q41018710,Q906092
Q41018717,Q906092
Q41018724,Q906092
Q41018731,Q906092
Q41018739,Q906092
Q41018748,Q906092
Q41018756,Q906092
Q41018764,Q906092
Q41018772,Q906092
Q41018779,Q906092
Q41018787,Q906092
Q41018795,Q906092
Q41018802,Q906092
Q41018809,Q906092
Q41018818,Q906092
Q41018827,Q906092
Q41018834,Q906092
Q41018841,Q906092
Q41018850,Q906092
Q41018857,Q906092
Q41020032,Q132908
Q41020039,Q132908
Q41020049,Q132908
Q41020059,Q132908
Q41020066,Q132908
Q41020083,Q2050255
Q41020430,Q28878310
Q41020438,Q28878310
Q41020447,Q28878310
Q41020452,Q28878310
Q41020459,Q28878310
Q41020466,Q28878310
Q41020473,Q28878310
Q41020480,Q28878310
Q41020487,Q28878310
Q41020497,Q28878310
Q41020506,Q28878310
Q41020927,Q40651688
Q41022212,Q10822384
Q41022220,Q683652
Q41023031,Q2345384
Q41023037,Q2345384
Q41023050,Q2345384
Q41023058,Q2345384
Q41023068,Q2345384
Q41023075,Q2345384
Q41023082,Q2345384
Q41023118,Q968266
Q41023131,Q968266
Q41023138,Q968266
Q41023146,Q968266
Q41023537,Q945186
Q41026234,Q1325955
Q41026242,Q1325955
Q41026253,Q1325955
Q41026262,Q1325955
Q41027056,Q3467715
Q41027548,Q1466322
Q41027555,Q1466322
Q41029440,Q40651856
Q41032342,Q40651974
Q41032953,Q40652005
Q41034430,Q40652060
Q41034692,Q40652069
Q41034985,Q40652076
Q41035268,Q40652081
Q41035526,Q40652081
Q41035756,Q40652094
Q41035953,Q40652094
Q41059773,Q40652694
Q41060633,Q40653095
Q41061635,Q40653122
Q41062375,Q40653142
Q41064513,Q1034960
Q41066467,Q40653651
Q41068206,Q40653824
Q41068608,Q40653848
Q41068888,Q40653857
Q41069179,Q40653869
Q41069187,Q40653880
Q41069233,Q40653892
Q41069372,Q40653901
Q41069550,Q40653910
Q41069770,Q40653910
Q41070025,Q40653927
Q41070449,Q40653983
Q41071539,Q40654141
Q41071758,Q40654149
Q41071963,Q40654149
Q41072181,Q1294154
Q41073569,Q40654183
Q41073709,Q40654183
Q41074687,Q40654318
Q41074759,Q40653673
Q41074826,Q40654325
Q41074895,Q40653673
Q41074963,Q40654332
Q41075038,Q40653687
Q41075119,Q40654336
Q41075257,Q40654336
Q41075390,Q40654354
Q41075521,Q40654362
Q41075644,Q40654369
Q41075769,Q40654377
Q41075912,Q40654384
Q41078570,Q40654550
Q41079122,Q40654581
Q41079296,Q40654588
Q41079457,Q40654588
Q41079603,Q40654604
Q41079755,Q40654614
Q41080444,Q40654665
Q41080670,Q40654116
Q41080844,Q40654116
Q41081019,Q40654116
Q41081208,Q40654125
Q41081299,Q40654744
Q41081391,Q40654125
Q41083625,Q40655066
Q41083668,Q40655076
Q41083805,Q40655076
Q41083952,Q40655099
Q41084228,Q328982
Q41084235,Q328982
Q41087707,Q40655605
Q41088388,Q40654478
Q41088508,Q40654478
Q41088927,Q40655716
Q41089653,Q40655788
Q41091381,Q40656093
Q41091478,Q40654683
Q41091634,Q40654683
Q41091704,Q40656113
Q41091832,Q40656113
Q41092655,Q40656195
Q41092846,Q40656205
Q41093042,Q40656213
Q41093230,Q2667884
Q41093766,Q40656259
Q41093908,Q40656269
Q41094053,Q40656276
Q41096070,Q40656433
Q41096233,Q40656433
Q41096376,Q40656452
Q41096631,Q40656474
Q41096753,Q40656482
Q41097029,Q40656498
Q41098462,Q40656703
Q41098514,Q40655109
Q41098570,Q40656713
Q41098642,Q40655109
Q41098701,Q40656721
Q41099047,Q40656741
Q41099153,Q40656749
Q41099269,Q40656759
Q41099697,Q40655223
Q41099843,Q40655223
Q41100226,Q40655272
Q41100341,Q40655272
Q41100464,Q40655292
Q41100618,Q40655300
Q41100767,Q40655313
Q41101129,Q40656909
Q41103823,Q40657079
Q41103926,Q40657115
Q41104856,Q40657180
Q41104940,Q40657191
Q41105003,Q40657201
Q41105413,Q40655696
Q41105534,Q40655696
Q41106777,Q40657348
Q41107462,Q40655952
Q41107500,Q40657401
Q41107568,Q40655952
Q41107619,Q40657408
Q41107696,Q40655967
Q41108010,Q40657433
Q41108148,Q40657440
Q41108266,Q40657440
Q41108394,Q40657440
Q41108496,Q40657463
Q41108596,Q40657474
Q41108656,Q40657480
Q41108840,Q40657494
Q41108909,Q40657494
Q41109009,Q40657510
Q41109132,Q40657520
Q41109364,Q40657538
Q41110097,Q40657632
Q41110354,Q40657653
Q41110490,Q40657663
Q41110596,Q40657673
Q41110698,Q40657682
Q41110994,Q40657712
Q41111115,Q40657739
Q41111244,Q40657739
Q41111380,Q40657739
Q41111502,Q40657739
Q41111653,Q40657757
Q41112106,Q40657779
Q41112854,Q40657833
Q41116125,Q40658176
Q41116267,Q40658188
Q41116402,Q40658197
Q41116669,Q40658217
Q41116897,Q40658237
Q41116995,Q40658249
Q41118285,Q40658413
Q41118846,Q40658584
Q41119120,Q1303970
Q41119776,Q40658766
Q41119890,Q40658797
Q41119998,Q40658797
Q41120058,Q40658797
Q41120117,Q40658797
Q41120218,Q40658797
Q41120326,Q40658797
Q41120425,Q40658797
Q41120508,Q40658797
Q41120599,Q40658797
Q41121333,Q40657122
Q41121425,Q40657122
Q41132522,Q40659582
Q41133012,Q40659601
Q41134485,Q40659687
Q41134564,Q40659696
Q41134676,Q40659702
Q41134845,Q40659710
Q41135435,Q40659752
Q41136103,Q40659792
Q41136346,Q40658258
Q41136472,Q40658258
Q41136519,Q40658275
Q41136844,Q40659879
Q41137100,Q40659896
Q41138987,Q40660168
Q41139132,Q40660178
Q41139395,Q1208062
Q41139534,Q1261981
Q41139678,Q40660314
Q41139796,Q40660320
Q41140983,Q40658635
Q41141085,Q40658635
Q41141195,Q40658652
Q41141311,Q40658660
Q41141351,Q40660463
Q41141455,Q904010
Q41141645,Q40658711
Q41141688,Q904010
Q41141752,Q40658711
Q41142494,Q40658711
Q41142525,Q40658720
Q41142541,Q40660534
Q41142557,Q40658720
Q41142570,Q40660534
Q41142607,Q40660534
Q41142640,Q1002576
Q41143080,Q40660727
Q41143111,Q40660735
Q41144672,Q40659967
Q41144680,Q40659967
Q41145025,Q40660267
Q41145039,Q40660267
Q41145050,Q40660283
Q41145381,Q40660687
Q41145394,Q40660687
Q41145407,Q40660687
Q41145419,Q40660696
Q41145434,Q40660705
Q41145447,Q40660705
Q41164475,Q41153285
Q41170492,Q41162560
Q41170495,Q41162560
Q41170574,Q244227
Q41170726,Q47450910
Q41170887,Q40655272
Q41170888,Q40997483
Q41170893,Q31998
Q41170908,Q1264910
Q41170911,Q1264910
Q41170991,Q764001
Q41171012,Q40511765
Q41171013,Q40511835
Q41171016,Q40512034
Q41171019,Q40512034
Q41171020,Q40512034
Q41171023,Q40512034
Q41171026,Q40512212
Q41171029,Q40512212
Q41171032,Q40512273
Q41171034,Q40512273
Q41171037,Q40512330
Q41171040,Q40512330
Q41171043,Q40512330
Q41171045,Q40512330
Q41171056,Q1261775
Q41171068,Q41166253
Q41171070,Q41166253
Q41171073,Q41166253
Q41171077,Q41166253
Q41171078,Q41166253
Q41171082,Q41166253
Q41171086,Q41166256
Q41171088,Q41166256
Q41171090,Q41166253
Q41171164,Q40657440
Q41171166,Q40657440
Q41171168,Q40657440
Q41171171,Q40657440
Q41171173,Q40657440
Q41171175,Q40657440
Q41171178,Q40657440
Q41171180,Q47456549
Q41171182,Q47456581
Q41171185,Q47456581
Q41171187,Q40657480
Q41171190,Q40657480
Q41171195,Q40657480
Q41171196,Q40657480
Q41171200,Q40657494
Q41171202,Q40657494
Q41171245,Q1300521
Q41171445,Q941804
Q41171447,Q941804
Q41171477,Q3727694
Q41171479,Q3727694
Q41171510,Q40659967
Q41171515,Q40660178
Q41171526,Q40660320
Q41171531,Q766306
Q41171532,Q766306
Q41171534,Q766306
Q41171536,Q766306
Q41171538,Q766306
Q41213587,Q14944357
Q41213591,Q14944357
Q41214077,Q611069
Q41214079,Q611069
Q41214082,Q611069
Q41214085,Q611069
Q41214088,Q611069
Q41214090,Q611069
Q41214094,Q611069
Q41214097,Q611069
Q41214102,Q611069
Q41214105,Q611069
Q41214109,Q611069
Q41214113,Q611069
Q41214116,Q611069
Q41214120,Q611069
Q41214124,Q611069
Q41214403,Q10745257
Q41214407,Q10745257
Q41214411,Q10745257
Q41214414,Q10745257
Q41214418,Q10745257
Q41216059,Q805995
Q41217357,Q10792455
Q41217463,Q10793440
Q41218358,Q1083925
Q41218363,Q1083925
Q41218366,Q1083925
Q41218371,Q1083925
Q41218375,Q1083925
Q41218379,Q1083925
Q41219060,Q10809131
Q41220261,Q15198021
Q41220265,Q15198021
Q41220416,Q10826912
Q41220420,Q10826912
Q41220423,Q10826912
Q41220426,Q10826912
Q41236013,Q40651989
Q41236021,Q40651989
Q41236030,Q47385034
Q41236040,Q47385034
Q41236239,Q40657104
Q41236248,Q40657104
Q41236260,Q40657682
Q41236272,Q40659522
Q41236293,Q40659522
Q41562584,Q2399191
Q426685,Q1083905
Q427241,Q858390
Q429176,Q738146
Q4457045,Q25357
Q456421,Q860908
Q460992,Q680262
Q47015414,Q310935
Q47456608,Q973837
Q47492345,Q47492340
Q47513775,Q193807
Q4752804,Q841635
Q4820225,Q18390024
Q4842323,Q132908
Q485438,Q478281
Q48614239,Q40989290
Q4873686,Q20675461
Q48790605,Q868238
Q489903,Q132916
Q493653,Q193807
Q49457971,Q585125
Q49458442,Q742826
Q49458447,Q842599
Q49460090,Q1071828
Q49460336,Q282687
Q49501060,Q920950
Q49501272,Q922772
Q495520,Q132916
Q49620459,Q1587905
Q49620497,Q4810698
Q49622790,Q27074882
Q49626607,Q25394
Q49627537,Q573169
Q49631037,Q904010
Q50407570,Q906092
Q50407576,Q2498241
Q50407578,Q430477
Q50654287,Q40657440
Q5065828,Q1080371
Q5087697,Q139526
Q510682,Q583551
Q5111439,Q1587231
Q512543,Q132908
Q5179937,Q372877
Q5200452,Q201831
Q521704,Q2704742
Q522449,Q10744637
Q526204,Q2697360
Q530069,Q230042
Q532125,Q132908
Q5330047,Q26198
Q5330148,Q127650
Q534082,Q1007595
Q534838,Q980233
Q536690,Q13571873
Q5394392,Q3729690
Q539591,Q601997
Q539855,Q3467715
Q5400036,Q899824
Q540372,Q2274040
Q5405864,Q795511
Q541063,Q1223282
Q5419861,Q1264242
Q5422555,Q281555
Q542898,Q13571873
Q547920,Q10798318
Q549160,Q515217
Q549537,Q135923
Q55111928,Q2399191
Q55111935,Q1955343
Q55111936,Q608715
Q55111954,Q16589284
Q55111955,Q16589284
Q55115459,Q23817796
Q55115466,Q23817796
Q55115473,Q23817796
Q55115536,Q23818622
Q55115545,Q23818622
Q55115577,Q899824
Q55115614,Q23889505
Q55115624,Q23889505
Q55115630,Q23889505
Q55116100,Q10784792
Q55116150,Q55116163
Q55116351,Q388003
Q55116847,Q478281
Q55118068,Q134909
Q55118554,Q1585663
Q55119110,Q2048892
Q5515439,Q127650
Q5518222,Q1007595
Q55604820,Q899824
Q556716,Q131901
Q557447,Q131901
Q557493,Q131901
Q557745,Q10773103
Q560326,Q454872
Q56508068,Q1325955
Q56525803,Q310935
Q56526087,Q310935
Q56762145,Q15278695
Q5687481,Q838924
Q56899,Q478281
Q569535,Q131901
Q5695956,Q724987
Q5702121,Q846974
Q5702124,Q846974
Q5702126,Q243761
Q5702129,Q838924
Q5702133,Q838924
Q5709339,Q3179459
Q572702,Q56941
Q575963,Q921396
Q578174,Q131901
Q580159,Q860908
Q581060,Q900889
Q582345,Q282809
Q582557,Q1080978
Q58294954,Q822471
Q58294956,Q822471
Q58295172,Q822471
Q583220,Q478281
Q583499,Q583551
Q583508,Q583551
Q583511,Q583551
Q583898,Q131901
Q586253,Q963172
Q587230,Q868238
Q588267,Q860908
Q590257,Q601997
Q59282483,Q11841638
Q593582,Q1087793
Q594083,Q1080978
Q596689,Q868238
Q5983847,Q310935
Q599370,Q368873
Q6035110,Q724987
Q6035114,Q724987
Q603875,Q515217
Q603915,Q454872
Q604473,Q2351914
Q60516614,Q583551
Q605533,Q899824
Q605846,Q3154331
Q606469,Q23818622
Q606538,Q1082541
Q606886,Q769083
Q607027,Q2477492
Q607062,Q230042
Q607925,Q131901
Q608715,Q1607847
Q6093627,Q1270389
Q611155,Q131901
Q61197651,Q10811213
Q613297,Q574939
Q613359,Q1080978
Q614789,Q640049
Q616424,Q680262
Q617131,Q611069
Q617197,Q1082541
Q61889488,Q1052008
Q61889491,Q25357
Q61961232,Q18390024
Q61967203,Q842599
Q61968114,Q193807
Q61968147,Q1300701
Q61968159,Q602480
Q61968296,Q28868046
Q61968345,Q28868046
Q61968364,Q28868046
Q61995399,Q856062
Q61995467,Q29510268
Q61995501,Q61995467
Q61995505,Q61995467
Q61995685,Q27907736
Q61995690,Q27907736
Q61995714,Q127650
Q61995719,Q127650
Q61995727,Q127650
Q61995813,Q28807593
Q61995820,Q28807593
Q61995878,Q28807860
Q61995927,Q28807860
Q61995931,Q28807860
Q61995946,Q28807860
Q61995949,Q28807860
Q61995997,Q28807860
Q61995999,Q28807860
Q61996003,Q28807860
Q61996007,Q28807860
Q61996045,Q28808096
Q61996048,Q28808096
Q61996067,Q27075649
Q61996082,Q29621642
Q61996093,Q29621642
Q61997660,Q2229851
Q61998725,Q541001
Q62011138,Q846350
Q62011146,Q49000970
Q62011155,Q49000970
Q62017988,Q61197651
Q62017990,Q61197651
Q62075824,Q27075555
Q62075828,Q27075555
Q62076125,Q27075550
Q62076146,Q27075550
Q62076154,Q27075550
Q62076167,Q27075550
Q62076739,Q10826912
Q62083695,Q28813426
Q62083700,Q28813426
Q62092105,Q10786350
Q62123842,Q62123793
Q62123861,Q62123793
Q62123868,Q62123793
Q62123872,Q62123793
Q62123877,Q62123793
Q62123886,Q62123793
Q62123940,Q62123793
Q62123946,Q62123793
Q62127308,Q62127202
Q62127318,Q62127202
Q62127668,Q62127202
Q62127670,Q62127202
Q62127671,Q62127202
Q62127674,Q62127202
Q62131750,Q2605727
Q62168717,Q230042
Q62266943,Q1089092
Q62272940,Q1133750
Q62272967,Q1133750
Q62336494,Q3182125
Q62336520,Q3182125
Q62393917,Q1307522
Q62393920,Q1307522
Q62395593,Q62395566
Q62395599,Q62395566
Q62395602,Q62395566
Q62395606,Q62395566
Q62395674,Q62395566
Q62447246,Q62395739
Q62447876,Q62395739
Q62447967,Q62395739
Q62506081,Q1309980
Q62506128,Q221753
Q62506214,Q541677
Q62507367,Q41017122
Q62507413,Q41017122
Q62507473,Q41017122
Q62507498,Q41017122
Q62507511,Q41017122
Q62507927,Q41017122
Q62507933,Q41017122
Q62507945,Q41017122
Q62507960,Q41017122
Q62509282,Q28863268
Q62509329,Q28863268
Q62512593,Q28862518
Q62512595,Q28862518
Q62512602,Q28864172
Q62512609,Q28864172
Q62537091,Q28863618
Q62537143,Q28863618
Q62537192,Q28862181
Q62537241,Q28862181
Q62565643,Q913626
Q62565653,Q30504160
Q62565660,Q30504160
Q62565668,Q3532791
Q62565822,Q3532791
Q62565827,Q40537
Q62565830,Q40537
Q630388,Q2704742
Q631542,Q1080978
Q632213,Q515217
Q634734,Q1080978
Q637131,Q608715
Q641195,Q923089
Q641416,Q452054
Q642685,Q193807
Q646553,Q131901
