id	en_name	ja_name	en_aliases	ja_aliases	img_urls	taxon_rank	taxon_name	parent_taxon	BirdJPBookDB__data_audio_id	BirdJPBookDB__data_birdname	BirdResearchDB_label01_32k_audio_id	BirdResearchDB_label01_32k_birdname	JP	Research
Q27075673	Japanese Robin	コマドリ	{'0': 'Japanese Robin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075673#/media/File:Japanese%20Robin%209628.jpg'}	Q7432	Larvivora akahige	Q10784792	4_34	コマドリ	data01/komadori_0804_hyogo_kaji.0004.wav	コマドリ	1	1
Q232906	Red-crowned Crane	タンチョウ	{'0': 'Grus japonensis', '1': 'Japanese crane', '2': 'Manchurian crane'}	{'0': '丹頂鶴', '1': 'タンチョウヅル', '2': 'Grus japonensis'}	{'0': 'https://www.wikidata.org/wiki/Q232906#/media/File:Grus%20japonensis%20-Hokkaido,%20Japan%20-several-8%20(1).jpg', '1': 'https://www.wikidata.org/wiki/Q232906#/media/File:Grus%20japonensis%20-Marwell%20Wildlife,%20Hampshire,%20England-8a.jpg'}	Q7432	Grus japonensis	Q47549	2_26	タンチョウ			1	0
Q667490	Carduelinae	ヒワ亜科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q667490#/media/File:Carduelis%20cucullata.jpg', '1': 'https://www.wikidata.org/wiki/Q667490#/media/File:Gray-Crowned%20Rosy-Finch.jpg'}	Q164280	Carduelinae	Q160835					0	0
Q14635103	Australaves		{'0': 'Australavis'}	{}	{'0': 'https://www.wikidata.org/wiki/Q14635103#/media/File:Common%20kestrel%20falco%20tinnunculus.jpg', '1': 'https://www.wikidata.org/wiki/Q14635103#/media/File:Erithacus%20rubecula%20with%20cocked%20head.jpg', '2': 'https://www.wikidata.org/wiki/Q14635103#/media/File:Turquoise-fronted%20amazon%20(Amazona%20aestiva)%20head.JPG', '3': 'https://www.wikidata.org/wiki/Q14635103#/media/File:Red-legged%20seriema%20(Cariama%20cristata)%20head.JPG'}		Australavis	Q20645445					0	0
Q493173	Crested Ibis	トキ	{'0': 'Nipponia nippon', '1': 'Asian crested ibis', '2': 'Crested Ibis'}	{'0': '朱鷺', '1': '鴇', '2': '佐渡トキ保護センター', '3': '鴾'}	{'0': 'https://www.wikidata.org/wiki/Q493173#/media/File:Nipponia%20nippon,%20two,%20Yang%20Xian,%20Shaanxi,%20China.jpg'}	Q7432	Nipponia nippon	Q14860497	1_33	トキ	data01/toki3_150202_sado_mju.0004.wav	トキ	1	1
Q26114	Eurasian Woodcock	ヤマシギ	{'0': 'Scolopax rusticola', '1': 'Scopolax rusticola', '2': 'Woodcock', '3': 'Eurasian Woodcock'}	{'0': '山鷸', '1': 'Scolopax rusticola'}	{'0': 'https://www.wikidata.org/wiki/Q26114#/media/File:Woodcock%20earthworm.jpg'}	Q7432	Scolopax rusticola	Q642855	2_67	ヤマシギ	data01/yamashigi_080704_doto_kuroda.0004.wav	ヤマシギ	1	1
Q133463	Eophona		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q133463#/media/File:Eophona%20personata.jpg'}	Q34740	Eophona	Q667490					0	0
Q27075642	Asian Brown Flycatcher	コサメビタキ	{'0': 'Asian Brown Flycatcher', '1': 'Muscicapa latirostris'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075642#/media/File:Asian%20Brown%20Flycatcher%20(Muscicapa%20dauurica)%20at%20Periyar%20National%20Park.jpg', '1': 'https://www.wikidata.org/wiki/Q27075642#/media/File:Asian%20Brown%20Flycatcher%20-%20Muscicapa%20dauurica.jpg'}	Q7432	Muscicapa dauurica	Q1088541	5_22	コサメビタキ	data01/kosamebitaki_100529_nasushiobara.0017.wav	コサメビタキ	1	1
Q25950	Apodiformes	アマツバメ目	{}	{'0': 'アマツバメ上目', '1': 'アマツバメ類', '2': 'アマツバメ目 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q25950#/media/File:Rubythroathummer65.jpg'}	Q36602	Apodiformes	Q5198624					0	0
Q2225265	Chinese Penduline Tit	ツリスガラ	{'0': 'Remiz consobrinus', '1': 'Chinese Penduline Tit'}	{}	{'0': 'https://www.wikidata.org/wiki/Q2225265#/media/File:Remiz%20consobrinus%20southern%20Japan.jpg'}	Q7432	Remiz consobrinus	Q2727124	5_27	ツリスガラ			1	0
Q11965316	Dendrornithes		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q11965316#/media/File:Vautours%20au%20nid,%20Orchha,%20Madhya%20Pradesh,%20Inde.jpg'}		Dendrornithes	Q2330918					0	0
Q27075354	Varied Tit	ヤマガラ	{'0': 'Varied Tit'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27075354#/media/File:New%20Friend%20Varied%20Tit.jpg', '1': 'https://www.wikidata.org/wiki/Q27075354#/media/File:Poecile%20varius%20on%20plate.JPG'}	Q7432	Sittiparus varius	Q3838110	5_31	ヤマガラ	data01/yamagara_0904_hyogo_kaji.0007.wav	ヤマガラ	1	1
Q1607847	tree kingfisher	ショウビン亜科	{'0': 'Halcyonidae', '1': 'Halcyoninae'}	{'0': 'ヤマショウビン科', '1': 'ヤマショウビン亜科', '2': 'ワライカワセミ亜科', '3': 'ショウビン上科', '4': 'ワライカワセミ科', '5': 'ショウビン科', '6': 'ショウビン科 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q1607847#/media/File:WoodlandKingfisher.jpg', '1': 'https://www.wikidata.org/wiki/Q1607847#/media/File:White%20throated%20Kingfisher%20I2-Haryana%20IMG%209005.jpg'}	Q164280	Halcyoninae	Q8154335					0	0
Q737426	Phasianus	キジ亜科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q737426#/media/File:Pheasant.jpg'}	Q34740	Phasianus	Q974811					0	0
Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	{'0': 'Phylloscopus borealoides', '1': 'Sakhalin Leaf Warbler'}	{}	{'0': 'https://www.wikidata.org/wiki/Q2669182#/media/File:Sakhalin%20Leaf-warbler.jpg'}	Q7432	Phylloscopus borealoides	Q214627	5_10	エゾムシクイ	data01/ezomushikui_110518_chichibu_mju.0006.wav	エゾムシクイ	1	1
Q920922	Urosphena		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q920922#/media/File:Urosphena%20squameiceps.jpg'}	Q34740	Urosphena	Q187014					0	0
Q1047787	Grey-headed Lapwing	ケリ	{'0': 'Vanellus cinereus', '1': 'Grey-headed Lapwing'}	{'0': '鳧', '1': 'Vanellus cinereus'}	{'0': 'https://www.wikidata.org/wiki/Q1047787#/media/File:Vanellus%20cinereus.JPG'}	Q7432	Vanellus cinereus	Q13426919	2_49	ケリ	data01/keri_120508_himeji_kuroda.0002.wav	ケリ	1	1
Q1082724	Minivet		{'0': 'Pericrocotus'}	{}	{'0': 'https://www.wikidata.org/wiki/Q1082724#/media/File:Scarlet%20Minivet.jpg'}	Q34740	Pericrocotus	Q732881					0	0
Q1589003	Brown-headed Thrush	アカハラ	{'0': 'Turdus chrysolaus', '1': 'brown thrush', '2': 'Brown-headed Thrush'}	{'0': 'オオアカハラ'}	{'0': 'https://www.wikidata.org/wiki/Q1589003#/media/File:Akahara%2008f2218.jpg'}	Q7432	Turdus chrysolaus	Q115661	4_54	アカハラ	data01/akahara_110610_nikko_hirano.0004.wav	アカハラ	1	1
Q43489	Falco	ハヤブサ属	{'0': 'Falcon'}	{}	{'0': 'https://www.wikidata.org/wiki/Q43489#/media/File:Ógea%20(Falco%20subbuteo).jpg', '1': 'https://www.wikidata.org/wiki/Q43489#/media/File:Faucon%20pelerin%207%20mai.jpg', '2': 'https://www.wikidata.org/wiki/Q43489#/media/File:Amur%20Falcon%20(Falco%20amurensis)%20male%20(16794543415).jpg'}	Q34740	Falco	Q754660					0	0
Q205943	Motacillidae	セキレイ科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q205943#/media/File:Anthus-rubescens-001.jpg', '1': 'https://www.wikidata.org/wiki/Q205943#/media/File:Pied%20Wagtail%20rear%20view%20700.jpg'}	Q35409	Motacillidae	Q749521					0	0
Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	{'0': 'Locustella fasciolata', '1': 'Gray’s Grasshopper Warbler'}	{}	{'0': 'https://www.wikidata.org/wiki/Q1584677#/media/File:Locustella%20amnicola%20Hokkaido%20Japan.jpg'}	Q7432	Locustella fasciolata	Q850925	4_68	エゾセンニュウ			1	0
Q259424	Gracula		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q259424#/media/File:Gracula.png', '1': 'https://www.wikidata.org/wiki/Q259424#/media/File:Common%20Hill%20Myna,%20Satchari%20NP,%20Bangladesh%201.jpg'}	Q34740	Gracula	Q185237					0	0
Q691005	Whistling Green Pigeon	ズアカアオバト	{'0': 'Treron formosae', '1': 'Whistling Green Pigeon'}	{}	{'0': 'https://www.wikidata.org/wiki/Q691005#/media/File:SphenocercusFormosaeKeulemans.jpg'}	Q7432	Treron formosae	Q431179	3_30	ズアカアオバト			1	0
Q27434	common scoter	クロガモ	{'0': 'Melanitta nigra'}	{}	{'0': 'https://www.wikidata.org/wiki/Q27434#/media/File:Sjöorre%20-%20Common%20Scoter%202.jpg', '1': 'https://www.wikidata.org/wiki/Q27434#/media/File:Männliche%20Trauerente%20(Melanitta%20nigra)%20-%20Spiekeroog,%20Nationalpark%20Niedersächsisches%20Wattenmeer.jpg'}	Q7432	Melanitta nigra	Q256760	1_58	クロガモ	data01/kurogamo_150222_nemuro_mju.0003.wav	クロガモ	1	1
Q2720710	Janpanese Thrush	クロツグミ	{'0': 'Japanese Thrush', '1': 'Janpanese Thrush'}	{}	{'0': 'https://www.wikidata.org/wiki/Q2720710#/media/File:Wiki-kurotsugumi-1.jpg', '1': 'https://www.wikidata.org/wiki/Q2720710#/media/File:(Turdus%20cardis-Japanese%20Thrush).jpg'}	Q7432	Turdus cardis	Q115661	4_52	クロツグミ	data01/kurotsugumi_0804_hyogo_kaji.0001.wav	クロツグミ	1	1
Q25185408	Lonchura oryzivora	ブンチョウ	{'0': 'Java Sparrow'}	{}	{'0': 'https://www.wikidata.org/wiki/Q25185408#/media/File:Java%20Sparrow%20-%20Baluran%20NP%20-%20East%20Java%20MG%208180%20(29726690101).jpg'}	Q7432	Lonchura oryzivora	Q852860	6_74	ブンチョウ			1	0
Q195518	Japanese Green Woodpecker	アオゲラ	{'0': 'Picus awokera'}	{'0': 'カゴシマアオゲラ', '1': 'タネアオゲラ'}	{'0': 'https://www.wikidata.org/wiki/Q195518#/media/File:Aogera%2006g4834as.jpg'}	Q7432	Picus awokera	Q310935	3_62	アオゲラ	data01/aogera_121016_nasushiobara_hirano.0002.wav	アオゲラ	1	1
Q9304816	Perdicinae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q9304816#/media/File:Perdix%20perdix%20(Marek%20Szczepanek).jpg'}	Q164280	Perdicinae	Q26375					0	0
Q949662	White's Thrush	トラツグミ	"{'0': 'Zoothera aurea', '1': ""White's Thrush""}"	{}	{'0': 'https://www.wikidata.org/wiki/Q949662#/media/File:Zoothera%20aurea,%20Hong%20Kong%201.jpg'}	Q7432	Zoothera aurea	Q842978	4_49	トラツグミ	data01/toratsugumi_110416_hahajima_mju.0002.wav	トラツグミ	1	1
Q21446737	Jynginae		{}	{}	{}	Q164280	Jynginae	Q25439					0	0
Q18840	Common Greenshank	アオアシシギ	{'0': 'Tringa nebularia', '1': 'Common Greenshank'}	{}	{'0': 'https://www.wikidata.org/wiki/Q18840#/media/File:Greenshank%20(Tringa%20nebularia).jpg', '1': 'https://www.wikidata.org/wiki/Q18840#/media/File:Tringa%20nebularia%20-%20Laem%20Phak%20Bia.jpg'}	Q7432	Tringa nebularia	Q41972	2_57	アオアシシギ	data01/aoashishigi_20150819_oyama_hirano.0001.wav	アオアシシギ	1	1
Q366974	Acrocephalidae	ヨシキリ科	{'0': 'Acrocephalid warblers'}	{}	{'0': 'https://www.wikidata.org/wiki/Q366974#/media/File:Acrocephalus%20schoenobaenus%201%20(Marek%20Szczepanek)-2.jpg'}	Q35409	Acrocephalidae	Q25341					0	0
Q26597	Long-tailed Duck	コオリガモ	{'0': 'Clangula hyemalis', '1': 'Long-tailed Duck'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26597#/media/File:Long-tailed-duck.jpg', '1': 'https://www.wikidata.org/wiki/Q26597#/media/File:Clangula-hyemalis-011.jpg'}	Q7432	Clangula hyemalis	Q2060384	1_60	コオリガモ	data01/korigamo_110205_wakkanai_mju.0000.wav	コリガモ	1	1
Q28507	Ciconiidae	コウノトリ科	{'0': 'stork', '1': 'storks', '2': 'ciconiids'}	{'0': 'コウノトリ亜科', '1': 'コウノトリ目 (Sibley)', '2': 'コウノトリ目'}	{'0': 'https://www.wikidata.org/wiki/Q28507#/media/File:Asian%20Openbill%20(Anastomus%20oscitans)%20in%20Kolkata%20I%20IMG%200495.jpg', '1': 'https://www.wikidata.org/wiki/Q28507#/media/File:Stork.jpg', '2': 'https://www.wikidata.org/wiki/Q28507#/media/File:Stork%20(Palic,%20Serbia).jpg'}	Q35409	Ciconiidae	Q21716					0	0
Q170831	Long-tailed Tit	エナガ	{'0': 'Aegithalos caudatus'}	{'0': 'シマエナガ', '1': 'キュウシュウエナガ', '2': 'チョウセンエナガ', '3': 'Aegithalos caudatus'}	{'0': 'https://www.wikidata.org/wiki/Q170831#/media/File:Длиннохвостая%20синица%20(Aegithalos%20caudatus).jpg', '1': 'https://www.wikidata.org/wiki/Q170831#/media/File:Mito%20Aegithalos%20caudatus%201.jpg'}	Q7432	Aegithalos caudatus	Q310850	5_26	シマエナガ	data01/shimaenaga_110228_tomamae_mju.0013.wav	シマエナガ	1	1
Q809446	Radde’s Warbler	カラフトムジセッカ	{'0': 'Phylloscopus schwarzi', '1': 'Radde’s Warbler'}	{}	"{'0': ""https://www.wikidata.org/wiki/Q809446#/media/File:Radde's%20Warbler%20-%20Thailand%20S4E1407%20(18645038584)%20(2).jpg"", '1': ""https://www.wikidata.org/wiki/Q809446#/media/File:Radde's%20Warbler%20(Phylloscopus%20schwarzi).jpg""}"	Q7432	Phylloscopus schwarzi	Q214627	5_05	カラフトムジセッカ			1	0
Q25357	Northern Raven	ワタリガラス	{'0': 'raven', '1': 'Corvus corax', '2': 'Common Raven'}	{'0': 'オオガラス'}	{'0': 'https://www.wikidata.org/wiki/Q25357#/media/File:Corvus%20corax%20ad%20berlin%20090516.jpg', '1': 'https://www.wikidata.org/wiki/Q25357#/media/File:Common%20Raven%20(Corvus%20corax)%20(11793963694).jpg', '2': 'https://www.wikidata.org/wiki/Q25357#/media/File:Common%20Raven%20(Corvus%20corax)%20(39638261481).jpg'}	Q7432	Corvus corax	Q43365	6_39	ワタリガラス	data01/watarigarasu_140213_nemuro_mju.0000.wav	ワタリガラス	1	1
Q129219	Red-flanked Bush Robin	ルリビタキ	{'0': 'Tarsiger cyanurus', '1': 'orange-flanked bush-robin', '2': 'Luscinia cyanura', '3': 'Erithacus cyanurus', '4': 'Red-flanked Bush Robin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q129219#/media/File:Tarsiger%20cyanurus.jpg', '1': 'https://www.wikidata.org/wiki/Q129219#/media/File:Ruribitakif1.JPG'}	Q7432	Tarsiger cyanurus	Q968266	4_43	ルリビタキ	data01/ruribitaki_0811_hyogo_kaji.0002.wav	ルリビタキ	1	1
Q503804	Sandhill Crane	カナダヅル	{'0': 'Grus canadensis'}	{}	{'0': 'https://www.wikidata.org/wiki/Q503804#/media/File:Sandhill%20Crane%20with%20Chick.jpg', '1': 'https://www.wikidata.org/wiki/Q503804#/media/File:Grus%20canadensis.jpg'}	Q7432	Grus canadensis	Q47549	2_28	カナダヅル			1	0
Q26650	Dunlin	ハマシギ	{'0': 'Calidris alpina', '1': 'C. alpina', '2': 'Dunlin'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26650#/media/File:Calidris%20alpina%20alpina,%20Riga,%20Latvia%201.jpg', '1': 'https://www.wikidata.org/wiki/Q26650#/media/File:Calidris-alpina-001%20edit.jpg'}	Q7432	Calidris alpina	Q30838	2_53	ハマシギ	data01/hamashigi_121028_hyogo_kuroda.0001.wav	ハマシギ	1	1
Q310850	Aegithalos		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q310850#/media/File:Aegithalos%20caudatus%204%20(Marek%20Szczepanek).jpg', '1': 'https://www.wikidata.org/wiki/Q310850#/media/File:Arn.jpg'}	Q34740	Aegithalos	Q473939					0	0
Q1053111	Stercorarius		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1053111#/media/File:Arctic%20skua%20(Stercorarius%20parasiticus)%20on%20an%20ice%20floe,%20Svalbard.jpg'}	Q34740	Stercorarius	Q205323					0	0
Q495139	Japanese Wood Pigeon	カラスバト	{'0': 'Columba janthina', '1': 'Japanese Wood Pigeon'}	{'0': 'ヨナクニカラスバト', '1': 'アカガシラカラスバト'}	{'0': 'https://www.wikidata.org/wiki/Q495139#/media/File:Columba%20janthina.JPG'}	Q7432	Columba janthina	Q209239	3_25	カラスバト	data01/karasubato_121108_kitakyu_mju.0000.wav	カラスバト	1	1
Q9293884	Horornis		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q9293884#/media/File:Cettia%20diphone%20crying.JPG'}	Q34740	Horornis	Q222432					0	0
Q715819	Crested Myna	ハッカチョウ	{'0': 'Acridotheres cristatellus', '1': 'Crested Myna'}	{'0': '八哥鳥'}	{'0': 'https://www.wikidata.org/wiki/Q715819#/media/File:Crested%20myna,%20Osaka,%20Japan.jpg', '1': 'https://www.wikidata.org/wiki/Q715819#/media/File:Crested%20Myna001.jpg'}	Q7432	Acridotheres cristatellus	Q136358	6_78	ハッカチョウ			1	0
Q131709	Little Egret	コサギ	{'0': 'Egretta garzetta', '1': 'Little Egret'}	{'0': '小鷺'}	{'0': 'https://www.wikidata.org/wiki/Q131709#/media/File:Aigrette%20garzette%20au%20lac%20sud%20de%20Tunis%20(site%20RAMSAR).jpg', '1': 'https://www.wikidata.org/wiki/Q131709#/media/File:Little%20Egret%20Reflection.jpg'}	Q7432	Egretta garzetta	Q312272	1_28	コサギ	data01/kosagi_121125_himeji_kuroda.0000.wav	コサギ	1	1
Q764420	Passerida	スズメ小目	{}	{'0': 'スズメ小目 (Sibley)'}	{'0': 'https://www.wikidata.org/wiki/Q764420#/media/File:Zonotrichia%20atricapilla%2006634.JPG'}	Q6311258	Passerida	Q194240					0	0
Q2669165	Asian Stubtail	ヤブサメ	{'0': 'Urosphena squameiceps', '1': 'Asian Stubtail'}	{}	{'0': 'https://www.wikidata.org/wiki/Q2669165#/media/File:Urosphena%20squameiceps.jpg'}	Q7432	Urosphena squameiceps	Q920922	4_66	ヤブサメ	data01/yabusame_080618_nara_kuroda.0005.wav	ヤブサメ	1	1
Q1264176	Okinawa Woodpecker	ノグチゲラ	{'0': 'Sapheopipo noguchii'}	{'0': 'ノグチゲラ属', '1': 'Sapheopipo noguchii'}	{'0': 'https://www.wikidata.org/wiki/Q1264176#/media/File:PicusNoguchiiKeulemans.jpg', '1': 'https://www.wikidata.org/wiki/Q1264176#/media/File:Sapheopipo%20noguchii%20-%20National%20Museum%20of%20Nature%20and%20Science,%20Tokyo%20-%20DSC06804.JPG'}	Q7432	Sapheopipo noguchii	Q10818243	3_64	ノグチゲラ	data01/noguchigera_120419_yambaru_moriya.0004.wav	ノグチゲラ	1	1
Q25678	Eurasian Wryneck	アリスイ	{'0': 'Jynx torquilla', '1': 'Wryneck', '2': 'Northern wryneck', '3': 'Eurasian Wryneck'}	{'0': 'シベリアアリスイ', '1': '蟻吸'}	{'0': 'https://www.wikidata.org/wiki/Q25678#/media/File:Jynx%20torquilla%20vlaskop%20cropped.jpg', '1': 'https://www.wikidata.org/wiki/Q25678#/media/File:Jinxtorquilla.jpg'}	Q7432	Jynx torquilla	Q31818	3_61	アリスイ	data01/arisui_0610_hyogo_kaji.0001.wav	アリスイ	1	1
Q115661	Turdus	ツグミ属	{'0': 'true thrush genus'}	{}	{'0': 'https://www.wikidata.org/wiki/Q115661#/media/File:Turdus%20viscivorus%20-England-8.jpg', '1': 'https://www.wikidata.org/wiki/Q115661#/media/File:Kos%20Turdus%20merulaRB.jpg', '2': 'https://www.wikidata.org/wiki/Q115661#/media/File:American%20Robin%20Close-Up.JPG'}	Q34740	Turdus	Q26050					0	0
Q16069825	Calliope		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q16069825#/media/File:Luscinia%20calliope%20-%20Pak%20Chong%201.jpg', '1': 'https://www.wikidata.org/wiki/Q16069825#/media/File:Chinese%20Rubythroat%20Calliope%20tschebaiewi,%20male,%20Loktak%20Lake,%20Manipur%20DSC%208987%20(04).jpg', '2': 'https://www.wikidata.org/wiki/Q16069825#/media/File:White-tailed%20Rubythroat%20(Luscinia%20pectoralis)%20(33087546288).jpg'}	Q34740	Calliope	Q1193805					0	0
Q25247	Eurasian Hoopoe	ヤツガシラ	{'0': 'Common Hoopoe', '1': 'Hoopoe', '2': 'Upupa epops'}	{'0': 'やつがしら', '1': 'Upupa epops'}	{'0': 'https://www.wikidata.org/wiki/Q25247#/media/File:Upupa%20epops%20Madrid%2002.jpg', '1': 'https://www.wikidata.org/wiki/Q25247#/media/File:Common%20Hoopoe%20Photograph%20By%20Shantanu%20Kuveskar.jpg'}	Q7432	Upupa epops	Q4006276	3_60	ヤツガシラ			1	0
Q25769	Short-eared Owl	コミミズク	{'0': 'Asio flammeus', '1': 'Short-eared Owl'}	{}	{'0': 'https://www.wikidata.org/wiki/Q25769#/media/File:Hibou%20des%20marais.jpg', '1': 'https://www.wikidata.org/wiki/Q25769#/media/File:Asio-flammeus-001.jpg', '2': 'https://www.wikidata.org/wiki/Q25769#/media/File:Asio%20flammeus%20-Fazenda%20Campo%20de%20Ouro,%20Piraju,%20Sao%20Paulo,%20Brasil-8.jpg'}	Q7432	Asio flammeus	Q648422	3_39	コミミズク			1	0
Q754889	Buteoninae		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q754889#/media/File:GoldenEagle-Nova.jpg', '1': 'https://www.wikidata.org/wiki/Q754889#/media/File:Buteo%20buteo%205%20(Marek%20Szczepanek).jpg'}	Q164280	Buteoninae	Q25510					0	0
Q168473	tit	シジュウカラ科	{'0': 'tits', '1': 'chickadees', '2': 'titmice', '3': 'Paridae', '4': 'parid', '5': 'tit bird', '6': 'titmouse'}	{'0': 'シジュウカラ亜科'}	{'0': 'https://www.wikidata.org/wiki/Q168473#/media/File:Parus%20major%204%20(Marek%20Szczepanek).jpg'}	Q35409	Paridae	Q2862448					0	0
Q503807	Azure-winged Magpie	オナガ	{'0': 'Cyanopica cyanus'}	{'0': 'Cyanopica cyanus'}	{'0': 'https://www.wikidata.org/wiki/Q503807#/media/File:2011%20Blauelster%20in%20Shanghai.jpg'}	Q7432	Cyanopica cyanus	Q2717364	6_29	オナガ	data01/onaga_070411_kokubunji_mju.0002.wav	オナガ	1	1
Q644294	Garrulax	ガビチョウ亜科	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q644294#/media/File:Masked%20Laughingthrush.jpg', '1': 'https://www.wikidata.org/wiki/Q644294#/media/File:A03%202880%20640x427.jpg'}	Q34740	Garrulax	Q187014					0	0
Q905420	Geopelia	チョウショウバト属	{}	{'0': 'ジオペリア'}	{'0': 'https://www.wikidata.org/wiki/Q905420#/media/File:Geopelia-striata-Réunion.jpg'}	Q34740	Geopelia	Q135447					0	0
Q94533	Taiwan Blue Magpie	ヤマムスメ	{'0': 'Urocissa caerulea', '1': 'Taiwan Blue Magpie'}	{}	{'0': 'https://www.wikidata.org/wiki/Q94533#/media/File:Urocissa%20caerulea.jpg'}	Q7432	Urocissa caerulea	Q904303	6_80	ヤマムスメ			1	0
Q335113	Golden Pheasant	キンケイ	{'0': 'Chrysolophus pictus', '1': 'Chinese pheasant', '2': 'Golden Pheasant'}	{'0': '錦鶏'}	{'0': 'https://www.wikidata.org/wiki/Q335113#/media/File:Golden%20Pheasant,%20Tangjiahe%20Nature%20Reserve,%20Sichuan.jpg', '1': 'https://www.wikidata.org/wiki/Q335113#/media/File:Golden%20Pheasant,%20Tangjiahe%20Nature%20Reserve.jpg'}	Q7432	Chrysolophus pictus	Q179112	6_48	キンケイ			1	0
Q1049267	Calonectris	オオミズナギドリ属	{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1049267#/media/File:CorysShearwaterBottom.jpg'}	Q34740	Calonectris	Q207767					0	0
Q623194	Black-tailed Gull	ウミネコ	{'0': 'Larus crassirostris', '1': 'Black-tailed Gull'}	{'0': '海猫'}	{'0': 'https://www.wikidata.org/wiki/Q623194#/media/File:Gull%20in%20water3.jpg'}	Q7432	Larus crassirostris	Q1887740	3_07	ウミネコ	data01/umineko_100223_sado_mju.0000.wav	ウミネコ	1	1
Q1463407	Chalcophaps		{}	{}	{'0': 'https://www.wikidata.org/wiki/Q1463407#/media/File:Common%20Emerald%20Dove.jpg', '1': 'https://www.wikidata.org/wiki/Q1463407#/media/File:Chalcophaps%20indica1.JPG'}	Q34740	Chalcophaps	Q10856					0	0
Q26961	Reed Bunting	オオジュリン	{'0': 'Emberiza schoeniclus', '1': 'Reed Bunting'}	{}	{'0': 'https://www.wikidata.org/wiki/Q26961#/media/File:Common%20reed%20bunting%20(emberiza%20schoeniclus)%20m.jpg', '1': 'https://www.wikidata.org/wiki/Q26961#/media/File:Common%20reed%20bunting%20(emberiza%20schoeniclus)%20f.jpg', '2': 'https://www.wikidata.org/wiki/Q26961#/media/File:Emberiza%20schoeniclus%201%20tom%20(Marek%20Szczepanek).jpg'}	Q7432	Emberiza schoeniclus	Q614481	5_57	オオジュリン			1	0
