Source,Label,Target 
Q22945766,Q22945766_Chrysococcyx minutillus crassirostris,Q1059641
Q22946573,Q22946573_Wingegyps cartellei,Q23797926
Q22954484,Q22954484_Poodytes,Q774034
Q2296084,Q2296084_ソロモンオオサンショウクイ,Q662785
Q23011699,Q23011699_Chrysomitris uropygialis,Q23011700
Q23011700,Q23011700_Chrysomitris,Q160835
Q23011709,Q23011709_Sporagra uropygialis,Q23667765
Q23023562,Q23023562_Brachypodius,Q188854
Q23035768,Q23035768_Pediohierax,Q754660
Q23038442,Q23038442_Tachurisidae,Q768526
Q23047348,Q23047348_Rhadina,Q1929497
Q23047447,Q23047447_Abrornis,Q1929497
Q23056684,Q23056684_Passerella megarhyncha,Q10804320
Q23056688,Q23056688_Slate-colored fox sparrow,Q10804320
Q23056692,Q23056692_ゴマフスズメ,Q10804320
Q2305991,Q2305991_ラロトンガカラスモドキ,Q613598
Q23072449,Q23072449_Mazaria,Q839859
Q23091457,Q23091457_Selmes absurdipes,Q23091409
Q23092160,Q23092160_Sandcoleus copiosus,Q23091959
Q23092810,Q23092810_Anneavis anneae,Q23092388
Q231297,Q231297_Sturnus roseus,Q333842
Q232590,Q232590_アルゼンチンカワカマドドリ,Q766642
Q232619,Q232619_ズグロモリモズ,Q1066573
Q2339690,Q2339690_ブロントルニス,Q1924047
Q2341577,Q2341577_Malia,Q188854
Q2342726,Q2342726_Cacatuinae,Q31448
Q23459779,Q23459779_Kleinothraupis,Q22247584
Q23460856,Q23460856_Asemospiza,Q22313551
Q2347744,Q2347744_ハジロオオサンショウクイ,Q662785
Q235052,Q235052_ズアカモズ,Q754657
Q2359591,Q2359591_ワキグロタイヨウチョウ,Q508859
Q2361610,Q2361610_Diglossopis,Q666222
Q23655859,Q23655859_Sibia,Q1951184
Q2368417,Q2368417_Automolus unipunctata,Q782540
Q23701385,Q23701385_Salpornithinae,Q205857
Q2382122,Q2382122_クロハラオオサンショウクイ,Q662785
Q2387360,Q2387360_Symposiachrus,Q681374
Q239393,Q239393_ヒメオオモズ,Q754657
Q2396322,Q2396322_アオオカマドドリ,Q655569
Q2397848,Q2397848_ペルーニジフウキンチョウ,Q510287
Q2398201,Q2398201_Coracina insperata,Q662785
Q240083,Q240083_Mirafra,Q29858
Q24030706,Q24030706_Fringilla flammea,Q581391
Q240367,Q240367_オリーブモリフウキンチョウ,Q943766
Q24037675,Q24037675_Chelychelynechen,Q1471857
Q240445,Q240445_セイキムクドリ,Q514379
Q2406809,Q2406809_キンズキンフウキンチョウ,Q1187535
Q2408851,Q2408851_セントルシアムクドリモドキ,Q1424573
Q2409885,Q2409885_オオクロアカウソ,Q1159505
Q241198,Q241198_トビフナガモ,Q933654
Q241399,Q241399_カオジロオタテガモ,Q844705
Q2414549,Q2414549_ウォーレスサンショウクイ,Q662785
Q241529,Q241529_キゴロモハタオリ,Q1093619
Q2420226,Q2420226_Bradypterus luteoventris,Q611996
Q244189,Q244189_シジュウカラガン,Q210416
Q244284,Q244284_リュウキュウガモ,Q1006681
Q244320,Q244320_ヒメハクガン,Q183361
Q244350,Q244350_アカハシハジロ,Q844655
Q244430,Q244430_ヒメハタオリ,Q1093619
Q244432,Q244432_クロエリハクチョウ,Q29564928
Q2447808,Q2447808_オオハッカ,Q136358
Q245181,Q245181_ヒメコンドル,Q859043
Q2454483,Q2454483_Xanthomixis,Q2071911
Q2454690,Q2454690_ムナグロタイヨウチョウ,Q508859
Q24570440,Q24570440_Vireo chivi,Q259857
Q2462971,Q2462971_モーリシャスオオサンショウクイ,Q662785
Q246468,Q246468_アフリカカワツバメ,Q14680
Q2464776,Q2464776_Thraupis,Q666222
Q2465230,Q2465230_Grallaria,Q461021
Q2471281,Q2471281_アカオタイヨウチョウ,Q508859
Q2472000,Q2472000_キバシリ上科,Q764420
Q247228,Q247228_コシジロフウキンチョウ,Q10751371
Q247745,Q247745_レイサンマガモ,Q214264
Q247928,Q247928_クロアリモズ,Q375593
Q2479794,Q2479794_Tyto alba detorta,Q25317
Q248299,Q248299_アオマユフウキンチョウ,Q1187535
Q2483492,Q2483492_タテジマカラスモドキ,Q613598
Q2483684,Q2483684_Artamus,Q842378
Q248607,Q248607_アカオヒメヒタキ,Q198010
Q2488433,Q2488433_フィリピンキメジロ,Q226900
Q24896797,Q24896797_Ninox novaeseelandiae ocellata,Q908909
Q249761,Q249761_Chestnut-bellied Mountain Tanager,Q5311192
Q2498167,Q2498167_Lobotos,Q732881
Q24992175,Q24992175_タイワンオオセッカ,Q850925
Q24992805,Q24992805_Lusciniola seebohmi,Q24992804
Q24997849,Q24997849_Dark-eyed white-eye,Q226900
Q25001446,Q25001446_Locustella timorensis,Q850925
Q25015737,Q25015737_Icterus melanicterus,Q1424573
Q25015846,Q25015846_キバネツリスドリ,Q18562216
Q2502623,Q2502623_Megascops usta,Q945274
Q25028508,Q25028508_Cygnus paloregonus,Q29564928
Q250490,Q250490_オオキガシラコンドル,Q859043
Q25094547,Q25094547_Forest white-eye,Q226900
Q251036,Q251036_ヒトリカマドドリ,Q907506
Q25167714,Q25167714_Fringilla vespertina,Q581391
Q25167830,Q25167830_キビタイシメ,Q3134714
Q25170206,Q25170206_Fringilla mexicana,Q581391
Q25170503,Q25170503_Fringilla obsoleta,Q581391
Q25187617,Q25187617_Certhia afra,Q1991437
Q25187709,Q25187709_オオゴシキタイヨウチョウ,Q867433
Q25190912,Q25190912_Certhia zeylonica,Q1991437
Q25191152,Q25191152_クリセタイヨウチョウ,Q1062173
Q251930,Q251930_キガタイカル,Q10804236
Q251939,Q251939_ヒガシアメリカオオコノハズク,Q945274
Q2520176,Q2520176_Cantorchilus,Q208304
Q25245108,Q25245108_Synallaxis punctata,Q1080599
Q25245251,Q25245251_Poodytes punctatus,Q22954484
Q25252247,Q25252247_アフリカチャイロツバメ,Q1192748
Q2525796,Q2525796_セジロツバメ,Q10746081
Q25260095,Q25260095_Monarcha trivirgata,Q944621
Q25260099,Q25260099_クロアゴカササギビタキ,Q2387360
Q25260104,Q25260104_Cracticus tibicen,Q2718273
Q25260118,Q25260118_Drepanephorus,Q179333
Q25260465,Q25260465_Barita,Q179333
Q25262824,Q25262824_Todopsis grayi,Q25262546
Q25263454,Q25263454_Schizoeaca perijana,Q644426
Q25263539,Q25263539_Hieraaetus kienerii,Q255035
Q25267948,Q25267948_Anas canagicus,Q214264
Q25268060,Q25268060_Chen canagica,Q281519
Q252767,Q252767_ズアカハゲチメドリ,Q1440714
Q25332,Q25332_ミサゴ,Q3893145
Q25343276,Q25343276_Monarcha axillaris,Q944621
Q25348,Q25348_マガモ,Q214264
Q25354214,Q25354214_Synallaxis chinchipensis,Q1080599
Q2535971,Q2535971_アカマユムクドリ,Q13577409
Q253644,Q253644_メグロ,Q10734465
Q25380,Q25380_ハイタカ,Q188737
Q2538158,Q2538158_ハイムネクモカリドリ,Q774692
Q25383,Q25383_ズアオアトリ,Q581391
Q25385,Q25385_ヨーロッパノスリ,Q235152
Q25388,Q25388_ニシコウライウグイス,Q2090536
Q25400919,Q25400919_Phonygamminae,Q179333
Q25400921,Q25400921_Paradisaeinae,Q179333
Q25402,Q25402_コブハクチョウ,Q29564928
Q25402068,Q25402068_Pipromorphidae,Q768526
Q25402264,Q25402264_Formicivorini,Q11690263
Q25402281,Q25402281_Microrhopiini,Q11690263
Q25402367,Q25402367_Thamnophilini,Q11690263
Q25402384,Q25402384_Pithyini,Q11690263
Q25402925,Q25402925_Pachycareinae,Q782355
Q25402929,Q25402929_トゲハシムシクイ亜科,Q782355
Q25405943,Q25405943_Asio flammeus suinda,Q25769
Q25405947,Q25405947_Tyto furcata tuidara,Q468015
Q25407338,Q25407338_Argya,Q1951184
Q25407342,Q25407342_Chatarrhaea,Q1951184
Q25412026,Q25412026_Sittasomini,Q672414
Q25420312,Q25420312_Afrocygnus chauvireae,Q21352857
Q25429,Q25429_ツバメ,Q28135
Q25432378,Q25432378_Eremochen russelli,Q49133055
Q25432587,Q25432587_Teracus littoralis,Q49154763
Q25434514,Q25434514_Mergus miscellus,Q253789
Q254351,Q254351_エミュームシクイ,Q964102
Q25450,Q25450_オナガガモ,Q214264
Q25455889,Q25455889_Teratornis woodburnensis,Q137294
Q25456215,Q25456215_Gymnogyps kofordi,Q10763377
Q25456218,Q25456218_Gymnogyps howardae,Q10763377
Q25456222,Q25456222_Coragyps occidentalis,Q14786570
Q25469,Q25469_ホシムクドリ,Q333842
Q25536819,Q25536819_Falco ruficollis,Q43489
Q2559171,Q2559171_Dives,Q748159
Q256033,Q256033_Geositta,Q839859
Q25612,Q25612_オオハクチョウ,Q29564928
Q25644,Q25644_シマアジ,Q214264
Q25647470,Q25647470_Miliaria calandra,Q25917969
Q25647488,Q25647488_Sri Lanka bush-warbler,Q611996
Q25647793,Q25647793_Kofiau monarch,Q944621
Q25649519,Q25649519_Giant sunbird,Q671699
Q25651097,Q25651097_Tree martin,Q28135
Q25651495,Q25651495_Hirundo rupestris,Q28135
Q25651766,Q25651766_White-necked hawk,Q373870
Q25654408,Q25654408_Wallaceís hawk-eagle,Q254660
Q25656205,Q25656205_Gabar goshawk,Q588704
Q25657946,Q25657946_Javan hawk-eagle,Q254660
Q25660634,Q25660634_Sturnus pagodarum,Q333842
Q25662103,Q25662103_ミナミズアオフウキンチョウ,Q2464776
Q25662106,Q25662106_Philippine hawk-eagle,Q254660
Q25662330,Q25662330_Flores hawk-eagle,Q254660
Q25663430,Q25663430_Eremiornis carteri,Q10758733
Q25664391,Q25664391_Black-winged starling,Q333842
Q25664934,Q25664934_Fairy martin,Q28135
Q25665493,Q25665493_Crimson-backed sunbird,Q671699
Q25668148,Q25668148_Biak monarch,Q944621
Q25678578,Q25678578_Flores monarch,Q944621
Q25679337,Q25679337_Cinnamon-tailed sparrow,Q553031
Q25681071,Q25681071_Black-chinned laughingthrush,Q26719038
Q25689154,Q25689154_Leucopternis occidentalis,Q373870
Q25700,Q25700_コガモ,Q214264
Q257966,Q257966_Aphrastura,Q839859
Q25818928,Q25818928_Ocyris,Q614481
Q2584697,Q2584697_Euphagus,Q748159
Q258508,Q258508_ハシボソジカマドドリ,Q256033
Q25882,Q25882_ハイイロガン,Q183361
Q25889,Q25889_オカヨシガモ,Q214264
Q25909,Q25909_ショウドウツバメ,Q901041
Q25940,Q25940_ハシビロガモ,Q214264
Q259493,Q259493_ヒメウソ,Q597127
Q259701,Q259701_ミカヅキハシビロガモ,Q214264
Q259706,Q259706_ノドグロインカシトド,Q1092589
Q259826,Q259826_ヒバリホオジロ,Q614481
Q259857,Q259857_Vireo,Q748220
Q2598863,Q2598863_タニンバルカラスモドキ,Q613598
Q260240,Q260240_アカガオネズミドリ,Q947344
Q26055,Q26055_ニシイワツバメ,Q310857
Q2606563,Q2606563_ネズミタイヨウチョウ,Q669025
Q2608098,Q2608098_ソロモンセミサンショウクイ,Q662785
Q261172,Q261172_Vireolanius,Q748220
Q2614094,Q2614094_オオアシシトド,Q10804869
Q261819,Q261819_キノドヤブフウキンチョウ,Q545285
Q26205,Q26205_キアオジ,Q614481
Q262071,Q262071_クリイロコガモ,Q214264
Q26211707,Q26211707_Cacatua roseicapilla,Q827257
Q2621625,Q2621625_Chrysomus,Q748159
Q2622134,Q2622134_モモジロコツバメ,Q15934704
Q2623737,Q2623737_Leptosomus,Q13170248
Q262449,Q262449_ハイズキンフウキンチョウ,Q10749360
Q26248,Q26248_カオグロベニフウキンチョウ,Q1082554
Q26250551,Q26250551_Pseudosaltator,Q666222
Q2627930,Q2627930_レユニオンメジロ,Q226900
Q2628952,Q2628952_マミジロモリフウキンチョウ,Q943766
Q2629158,Q2629158_ハイイロモリフウキンチョウ,Q943766
Q2630926,Q2630926_シロハラヒワミツドリ,Q592718
Q2630949,Q2630949_エメラルドフウキンチョウ,Q860902
Q2630955,Q2630955_キボシヤマフウキンチョウ,Q770332
Q2630962,Q2630962_アオヒゲフウキンチョウ,Q1187535
Q2630970,Q2630970_Common Bush Tanager,Q545285
Q2630986,Q2630986_クロアゴヤマフウキンチョウ,Q770332
Q2630992,Q2630992_ギンノドフウキンチョウ,Q1187535
Q2631667,Q2631667_Coereba,Q10749446
Q263179,Q263179_ノドグロオナガカマドドリ,Q1080599
Q2632829,Q2632829_キエリミドリフウキンチョウ,Q426403
Q2632878,Q2632878_クリムネフウキンチョウ,Q426403
Q263341,Q263341_ワカクサフウキンチョウ,Q10747471
Q2637216,Q2637216_キゴシミドリフウキンチョウ,Q1187535
Q2637243,Q2637243_キミミフウキンチョウ,Q1187535
Q2637638,Q2637638_ウロコフウキンチョウ,Q1187535
Q264067,Q264067_チャエリキクスズメ,Q1061231
Q26416,Q26416_ユキホオジロ,Q1073197
Q26444,Q26444_キンクロハジロ,Q214300
Q26452,Q26452_ヒシクイ,Q183361
Q26459,Q26459_ヒドリガモ,Q214264
Q2645947,Q2645947_クロハシコメワリ,Q667248
Q2648008,Q2648008_Henicorhina,Q208304
Q264854,Q264854_ロドリゲスムクドリ,Q10797453
Q265026,Q265026_スピックスコノハズク,Q945274
Q265233,Q265233_ズキンコウカンチョウ,Q10744631
Q265701,Q265701_キノドアオジ,Q614481
Q26597,Q26597_コオリガモ,Q2060384
Q26603,Q26603_コハクチョウ,Q29564928
Q26635,Q26635_スズガモ,Q214300
Q26671,Q26671_セアカモズ,Q754657
Q2667273,Q2667273_チャバネジカマドドリ,Q256033
Q2667574,Q2667574_ヨコジマカッコウサンショウクイ,Q662785
Q2667581,Q2667581_カオグロオオサンショウクイ,Q662785
Q2667592,Q2667592_ズキンオニサンショウクイ,Q662785
Q2667598,Q2667598_ハシブトオニサンショウクイ,Q662785
Q2667654,Q2667654_モルッカオニサンショウクイ,Q662785
Q2667675,Q2667675_スナイロモズモドキ,Q259857
Q2667684,Q2667684_ユカタンモズモドキ,Q259857
Q2667689,Q2667689_ブルーマウンテンモズモドキ,Q259857
Q2667695,Q2667695_ヒラハシモズモドキ,Q259857
Q2667703,Q2667703_チャボウシウタイモズモドキ,Q259857
Q2667707,Q2667707_コスメルモズモドキ,Q259857
Q2667713,Q2667713_ハイイロモズモドキ,Q259857
Q2667725,Q2667725_メジロヒメモズモドキ,Q1056828
Q2667730,Q2667730_ハシブトモズモドキ,Q259857
Q2667737,Q2667737_キバネモズモドキ,Q259857
Q2667740,Q2667740_キューバモズモドキ,Q259857
Q2667746,Q2667746_ホオヒゲモズモドキ,Q259857
Q2667752,Q2667752_チョコモズモドキ,Q259857
Q2667779,Q2667779_クリイロツバメ,Q301153
Q2667786,Q2667786_ナンアサンショクツバメ,Q301153
Q2667801,Q2667801_チャムネツバメ,Q665719
Q2667934,Q2667934_キイロムシクイ,Q508829
Q2667981,Q2667981_アフリカヨシキリ,Q637716
Q26680,Q26680_カオジロガン,Q210416
Q2668013,Q2668013_キビタイツバメ,Q301153
Q2668026,Q2668026_キイロメジロ,Q226900
Q2668125,Q2668125_ノドグロコウカンチョウ,Q1078332
Q2668130,Q2668130_ズキンフウキンチョウ,Q1092597
Q2668137,Q2668137_ノドアカコウカンチョウ,Q1078332
Q2668141,Q2668141_オビオタネワリ,Q859005
Q2668144,Q2668144_ニッケイフウキンチョウ,Q599467
Q2668148,Q2668148_コバシミドリムシクイ,Q10770210
Q2668160,Q2668160_コクリュウコウイナダヨシキリ,Q637716
Q2668185,Q2668185_トリスタンフィンチ,Q1068758
Q2668255,Q2668255_ルイジアードハナドリ,Q905044
Q2668274,Q2668274_Half-collared Sparrow,Q588866
Q2668277,Q2668277_ペルームネアカマキバドリ,Q1431050
Q2668293,Q2668293_ノドグロシトド,Q517496
Q2668298,Q2668298_エクアドルヤブシトド,Q780445
Q2668302,Q2668302_カオグロキバラフウキンチョウ,Q1896265
Q2668307,Q2668307_ネグロスハナドリ,Q905044
Q2668311,Q2668311_ハイイロシトド,Q1067810
Q2668326,Q2668326_キミドリヤブフウキンチョウ,Q545285
Q2668333,Q2668333_シロハラベニイタダキ,Q2456138
Q2668344,Q2668344_ブロンズテリムク,Q514379
Q2668350,Q2668350_ミドリノドグロシトド,Q517496
Q2668354,Q2668354_キンムネホオグロ,Q614481
Q2668358,Q2668358_Curaeus forbesi,Q682955
Q2668365,Q2668365_ハイエボシシトド,Q1092473
Q2668370,Q2668370_アカボウシヤブシトド,Q780445
Q2668377,Q2668377_オナガマキバドリ,Q1431050
Q2668384,Q2668384_キオビフウキンチョウ,Q790026
Q2668390,Q2668390_ハイガシラテリムク,Q514379
Q2668397,Q2668397_フタスジヒメウソ,Q597127
Q2668527,Q2668527_シリアカゴシキタイヨウチョウ,Q867433
Q2668531,Q2668531_メジロカラスモドキ,Q613598
Q2668536,Q2668536_カンムリカラスモドキ,Q613598
Q2668559,Q2668559_ネルソントゲオヒメドリ,Q695679
Q2668576,Q2668576_エリフコウカンチョウ,Q1078332
Q2668579,Q2668579_クサビオノジコ,Q509402
Q2668585,Q2668585_Golden-backed Mountain Tanager,Q5137335
Q2668590,Q2668590_シロビタイヒメウソ,Q597127
Q2668611,Q2668611_オオマルケサスヒタキ,Q723568
Q2668619,Q2668619_ジュウカチョウ,Q545515
Q2668626,Q2668626_キノドソウゲンノジコ,Q743740
Q2668918,Q2668918_アカガシラシトド,Q1080266
Q2668923,Q2668923_クロズキンムクドリモドキ,Q1424573
Q2668938,Q2668938_カオグロスズメモドキ,Q1248933
Q2668951,Q2668951_ミドリオリーブシトド,Q530809
Q2668953,Q2668953_Black-cowled Oriole,Q1424573
Q2668958,Q2668958_コヌマムクドリモドキ,Q1929686
Q2668964,Q2668964_シロスジムクドリモドキ,Q1424573
Q2669114,Q2669114_オリーブコバシタイヨウチョウ,Q772179
Q2669127,Q2669127_メキシコユキヒメドリ,Q857319
Q2669160,Q2669160_Cracticus quoyi,Q2718273
Q2669176,Q2669176_Coccycolius iris,Q18396623
Q2669185,Q2669185_ヒメニシキタイヨウチョウ,Q867433
Q2669189,Q2669189_トルコイシフウキンチョウ,Q1187535
Q2669205,Q2669205_Dicaeum schistaceiceps,Q905044
Q2669208,Q2669208_ヌマヒメウソ,Q597127
Q2669325,Q2669325_ミズイロフウキンチョウ,Q1187535
Q2669329,Q2669329_チャガシラフウキンチョウ,Q1187535
Q26695641,Q26695641_Ayacucho thistletail,Q655569
Q26696,Q26696_ホンケワタガモ,Q690813
Q2669759,Q2669759_オリーブシトド,Q530809
Q2669793,Q2669793_キゴシハナドリモドキ,Q612893
Q2670220,Q2670220_チョウセンメジロ,Q226900
Q2671352,Q2671352_チャバラアイイロツバメ,Q221741
Q2672660,Q2672660_インドチャイロツバメ,Q1192748
Q26733,Q26733_カナダガン,Q210416
Q26742,Q26742_ホシハジロ,Q214300
Q2676079,Q2676079_オニメジロ,Q10792375
Q26787267,Q26787267_Falco atricapillus,Q43489
Q26787327,Q26787327_Accipiter atricapillus,Q188737
Q268032,Q268032_オジロスミレフウキンチョウ,Q1752184
Q26804650,Q26804650_Crozet pintail,Q214264
Q26805836,Q26805836_Mauritanian heron,Q25273
Q26805847,Q26805847_Plain-breasted brush finch,Q780445
Q26822131,Q26822131_Hieraaetus fasciatus,Q255035
Q26833840,Q26833840_Lanius leverianus,Q754657
Q268410,Q268410_Grallina,Q681374
Q26844240,Q26844240_Automolus roraimae,Q782540
Q26847063,Q26847063_マツノキヒワ,Q5261336
Q26847065,Q26847065_Fringilla pinus,Q581391
Q268489,Q268489_ザイールメンガタハタオリ,Q1093619
Q26868949,Q26868949_Cape Verde kite,Q600204
Q26903,Q26903_Snow Goose,Q281519
Q269082,Q269082_ネッタイハジロ,Q844655
Q26934903,Q26934903_Himatione parva,Q16481563
Q26935238,Q26935238_Poodytes carteri,Q22954484
Q26936734,Q26936734_Goodfellowia,Q23776054
Q26936776,Q26936776_Elegant spinetail,Q1080599
Q26936805,Q26936805_Gracula melanoptera,Q259424
Q26936808,Q26936808_Buff-browed spinetail,Q1080599
Q26945024,Q26945024_Asthenes punensis,Q655569
Q26954988,Q26954988_Vila Nova woodcreeper,Q607498
Q26961,Q26961_オオジュリン,Q614481
Q2701367,Q2701367_マダガスカルタイヨウチョウ,Q867433
Q2703151,Q2703151_Erythropitta,Q217472
Q27043918,Q27043918_Falco gabar,Q43489
Q27050,Q27050_コクガン,Q210416
Q2705373,Q2705373_South Georgia Pintail,Q598302
Q2706005,Q2706005_Melampitta,Q179333
