id	parent_taxon
Q27601748	Q19058
Q21315267	Q2498241
Q41016497	Q28740166
Q40484293	Q840098
Q27637950	Q768646
Q949662	Q842978
Q27617058	Q909211
Q27635057	Q25984
Q109563461	Q10811214
Q27630397	Q3181161
Q40978102	Q28872688
Q27630923	Q1083124
Q12267457	Q10819964
Q27603049	Q1269712
Q10759509	Q26623
Q764712	Q19401
Q62075597	Q40660989
Q27615174	Q27074965
Q28861837	Q200989
Q375790	Q201231
Q107333219	Q107272830
Q27621053	Q1957093
Q27617071	Q63877
Q656000	Q15878984
Q1029820	Q869490
Q27622629	Q3181378
Q28837092	Q200989
Q40498271	Q162984
Q27634708	Q560326
Q27638262	Q3117605
Q868049	Q681374
Q27609934	Q942514
Q27603202	Q840349
Q19966842	Q18282108
Q756871	Q19173
Q40987700	Q2719515
Q27617225	Q1193392
Q30017315	Q21588010
Q27636013	Q1301056
Q114008	Q188737
Q55110848	Q2415068
Q40654500	Q990577
Q27615643	Q221225
Q40591162	Q948764
Q942868	Q389600
Q27621915	Q1586637
Q16611422	Q3539268
Q40429038	Q1585646
Q1259239	Q1007595
Q110257515	Q12814009
Q106447619	Q310853
Q27632436	Q1589281
Q40454990	Q961239
Q602961	Q2662452
Q41024317	Q1254809
Q110637981	Q310935
Q19413	Q11846678
Q27074821	Q19816414
Q24578446	Q7828263
Q41169217	Q2003332
Q203590	Q844117
Q41006710	Q1088541
Q1587650	Q328982
Q24033503	Q25439
Q5515439	Q127650
Q5192129	Q135217
Q27638158	Q970207
Q27617187	Q372834
Q41034053	Q40652041
Q27629367	Q10680158
Q27609776	Q540195
Q27625272	Q3726262
Q27627943	Q2668236
Q27631487	Q27075636
Q5411848	Q20097931
Q21401194	Q795557
Q27638715	Q166985
Q27605848	Q2873060
Q3119558	Q1077909
Q843354	Q1059789
Q10811217	Q43624
Q27630656	Q27075597
Q27621497	Q3116418
Q1974598	Q905044
Q40503873	Q1534003
Q84242370	Q84242411
Q27626023	Q3726284
Q20853387	Q185237
Q40977986	Q23047447
Q41169222	Q2003332
Q27634781	Q583220
Q40983020	Q848847
Q28106655	Q16619267
Q23047447	Q1929497
Q27636549	Q754043
Q41009261	Q1069587
Q41020683	Q28363681
Q639234	Q223402
Q27623766	Q1591143
Q27633492	Q1923328
Q27613567	Q22285890
Q28823117	Q844646
Q27613758	Q576802
Q1314032	Q1093619
Q22111284	Q634586
Q40653564	Q249433
Q27621445	Q1584926
Q63865511	Q26617
Q760382	Q752173
Q1262002	Q728674
Q23727094	Q738146
Q31874064	Q226900
Q27614706	Q495520
Q27615418	Q257252
Q260716	Q30838
Q27621216	Q728051
Q109563330	Q339517
Q27614480	Q594083
Q27613258	Q374805
Q41025668	Q115661
Q20796661	Q899712
Q284182	Q1076011
Q23124189	Q5120156
Q21401196	Q1274300
Q40980765	Q193807
Q9048523	Q3901247
Q27633236	Q1441623
Q27610532	Q190083
Q27621442	Q1584926
Q3315182	Q1752184
Q27628375	Q1441996
Q21350006	Q245181
Q18418757	Q929726
Q49560068	Q14753772
Q10763377	Q184858
Q27632351	Q1588774
Q27633203	Q538383
Q62071531	Q41027724
Q925476	Q578278
Q15707875	Q749428
Q40484385	Q655885
Q27616623	Q1030323
Q27627194	Q3728899
Q217478	Q12060072
Q633242	Q743573
Q27604776	Q725289
Q27603243	Q546835
Q27638725	Q2226642
Q40981428	Q310853
Q1591383	Q262063
Q27611517	Q857888
Q863278	Q2202072
Q1304918	Q1093619
Q27630874	Q600880
Q1273206	Q595970
Q12640728	Q858279
Q27631621	Q3315389
Q1585920	Q2090536
Q1267313	Q575930
Q3315372	Q791214
Q27614366	Q26937878
Q1265122	Q1089119
Q27625762	Q863110
Q41025617	Q115661
Q109578037	Q850627
Q793568	Q455997
Q107333217	Q107272819
Q1265448	Q943486
Q749355	Q26030
Q40983062	Q848847
Q28579046	Q339517
Q27075251	Q14920524
Q21345600	Q26833713
Q27629241	Q74228
Q62576589	Q1271783
Q27629326	Q25740
Q1591310	Q644294
Q27629157	Q1379530
Q27619939	Q607540
Q1193392	Q375593
Q1310740	Q3754354
Q62393060	Q10757975
Q27622315	Q2224767
Q25519514	Q26452
Q27610425	Q537481
Q50407542	Q310859
Q623423	Q623522
Q27634063	Q1067932
Q109563418	Q636683
Q25433040	Q1463540
Q27630625	Q337416
Q127881	Q2271534
Q757350	Q310853
Q27636998	Q2669127
Q41018519	Q1049495
Q27613633	Q143155
Q27621398	Q1092678
Q646366	Q10730467
Q31873639	Q583551
Q27617277	Q1273014
Q27619721	Q3313726
Q27627414	Q2828917
Q251036	Q907506
Q55118761	Q662854
Q2558236	Q26623
Q27632359	Q285855
Q27924696	Q26375
Q27611370	Q925478
Q27620169	Q2225098
Q942132	Q10745345
Q15238032	Q17189223
Q27636818	Q1589261
Q27625132	Q27075488
Q27075564	Q2188600
Q19598162	Q19166
Q1273794	Q835525
Q17013716	Q25950
Q27624984	Q3728930
Q1883109	Q13426919
Q199427	Q19413
Q41219553	Q771870
Q40536676	Q3728084
Q27075176	Q372023
Q27607221	Q21169704
Q27619091	Q1269881
Q27611353	Q1262078
Q28837727	Q28837725
Q27611848	Q1258923
Q27623135	Q332621
Q31874630	Q1082724
Q41091634	Q40654683
Q997455	Q570640
Q27623822	Q3231569
Q27621034	Q2667592
Q10766410	Q25510
Q27627705	Q1590472
Q40472640	Q1307442
Q1260993	Q2697360
Q40988396	Q209239
Q27622388	Q2224713
Q2225698	Q2350191
Q46624807	Q1180307
Q87704554	Q9147
Q27621092	Q3726945
Q31874643	Q583022
Q41027818	Q226900
Q780186	Q1193319
Q27619871	Q27075220
Q27631401	Q27075634
Q278636	Q200989
Q1302825	Q367990
Q27604300	Q764282
Q741604	Q43624
Q27614277	Q1266235
Q3114766	Q507769
Q27629558	Q637143
Q21357695	Q126630
Q27621781	Q1302920
Q15133675	Q1088541
Q40512600	Q1079233
Q25356824	Q207249
Q29582795	Q12198609
Q40525293	Q31872957
Q31873726	Q623060
Q27604071	Q926047
Q27609171	Q1270179
Q4748481	Q25510
Q27624455	Q1041651
Q40990070	Q746658
Q27622158	Q283608
Q27626667	Q3314790
Q21482403	Q900889
Q1259313	Q257832
Q21447594	Q829925
Q27635712	Q27075852
Q27622888	Q25354
Q27629128	Q746317
Q27618484	Q1268636
Q27614032	Q376038
Q460967	Q115661
Q41142809	Q18836
Q27616153	Q1265893
Q27637095	Q776555
Q218448	Q1083925
Q2668964	Q1424573
Q41006090	Q240083
Q27624269	Q2927894
Q27609622	Q2984129
Q40656384	Q269203
Q27609505	Q1006452
Q62132550	Q55112141
Q21363565	Q686477
Q27624179	Q1587657
Q900678	Q950394
Q62132209	Q28858168
Q48973821	Q2472000
Q26954988	Q607498
Q40684529	Q1002576
Q27620463	Q1922967
Q40660653	Q13426919
Q3325926	Q25510
Q41171259	Q41014747
Q40485865	Q74106
Q27632523	Q864893
Q27624089	Q27075424
Q27616907	Q874879
Q27638670	Q2226721
Q629447	Q1887740
Q15865425	Q15865426
Q27619635	Q254351
Q40986853	Q28869932
Q41219212	Q10809423
Q63911	Q857905
Q27611466	Q1055821
Q109556956	Q28114476
Q27610632	Q839524
Q27611405	Q25377
Q27075863	Q5261336
Q27624178	Q1587657
Q936983	Q634613
Q27608116	Q752398
Q1317030	Q507970
Q27613470	Q1110083
Q1264459	Q1007595
Q109563248	Q899806
Q27609920	Q1275352
Q27628630	Q27075570
Q1305519	Q10820497
Q128037	Q188737
Q1083108	Q662785
Q27621637	Q955741
Q1591143	Q2087565
Q454872	Q214462
Q10804319	Q28486
Q15850865	Q28135
Q27617059	Q1268046
Q27611358	Q1268338
Q106447733	Q43489
Q27604957	Q605431
Q106085774	Q1093282
Q16070731	Q473939
Q61887492	Q25649247
Q27623971	Q26982
Q27623895	Q2743822
Q25455889	Q137294
Q40553735	Q1061889
Q1923165	Q648414
Q47456549	Q719380
Q27624248	Q2927908
Q21002628	Q858356
Q27636388	Q1589550
Q24188524	Q1409287
Q1302279	Q132900
Q27610645	Q467068
Q664458	Q1786903
Q1065045	Q613598
Q310224	Q777396
Q40979053	Q378278
Q41114924	Q40658036
Q431298	Q2527969
Q27638645	Q1588596
Q27628432	Q1443109
Q28473447	Q674813
Q40556292	Q1585727
Q27636581	Q1424486
Q27611668	Q581590
Q27636878	Q842599
Q41001109	Q1056828
Q27620102	Q573169
Q640999	Q132914
Q27601675	Q967158
Q27624093	Q27075424
Q109563042	Q63865511
Q109578156	Q43489
Q12265823	Q580846
Q27620840	Q601632
Q27636069	Q1588120
Q2891234	Q788397
Q27630925	Q1083124
Q27600889	Q1272591
Q1121370	Q786045
Q1151428	Q625342
Q41006030	Q240083
Q40471550	Q3315557
Q31874677	Q697714
Q647306	Q39861
Q10773533	Q212942
Q27636832	Q26961
Q900882	Q10856
Q27618093	Q15910382
Q2224806	Q185237
Q27623422	Q191096
Q1265756	Q608857
Q997713	Q9267406
Q41166349	Q41156098
Q27618905	Q202804
Q25644	Q214264
Q27636807	Q1586258
Q20728385	Q25510
Q27634632	Q460992
Q27628945	Q3179439
Q27617325	Q1273483
Q40448878	Q11841821
Q109578334	Q310935
Q27625510	Q210791
Q110257465	Q21794073
Q685237	Q773319
Q27620095	Q3016885
Q27631044	Q513026
Q4810831	Q1266848
Q1262031	Q929516
Q27635216	Q642685
Q40474631	Q1264202
Q1030296	Q975809
Q911449	Q310853
Q596050	Q13726326
Q1300954	Q844646
Q31874536	Q944905
Q1271666	Q746986
Q586194	Q235152
Q27610566	Q517694
Q40500907	Q2408851
Q27611989	Q503619
Q775649	Q135936
Q27636954	Q587505
Q202478	Q1293045
Q40660020	Q28736344
Q84239129	Q84239167
Q930315	Q454872
Q2941300	Q1821411
Q171953	Q21659
Q9019946	Q205930
Q40570313	Q650748
Q27623548	Q945114
Q27625144	Q27075494
Q27627852	Q2669195
Q27614255	Q1271295
Q27630708	Q2964580
Q859975	Q859959
Q27611340	Q1265667
Q41011294	Q719380
Q27621607	Q804145
Q27611632	Q906857
Q40564676	Q795515
Q579718	Q1051348
Q1274013	Q198823
Q1091391	Q2303843
Q27616320	Q1273521
Q107333220	Q107272846
Q1587890	Q301153
Q962720	Q316342
Q27616861	Q1268716
Q27635440	Q3726845
Q781928	Q575930
Q191683	Q772187
Q40490626	Q869040
Q27615475	Q1263416
Q40511835	Q954652
Q41024021	Q368369
Q27628880	Q313394
Q27613449	Q862819
Q27619715	Q3119558
Q27621224	Q2667606
Q27610280	Q998279
Q27610215	Q616692
Q1270427	Q135902
Q27628491	Q27075555
Q27636293	Q1535791
Q5687481	Q838924
Q27619979	Q1078213
Q40495215	Q1051017
Q27625461	Q2225703
Q27622536	Q22117249
Q27617070	Q63877
Q109563503	Q2576337
Q27629820	Q6311458
Q26820234	Q869723
Q41007507	Q1079850
Q31874341	Q944621
Q1266848	Q655569
Q27634740	Q1070293
Q27623675	Q1591099
Q998572	Q1093619
Q27636660	Q228125
Q27630135	Q125895
Q41011874	Q1071983
Q1588687	Q737061
Q40986833	Q545285
Q745817	Q1060094
Q27623520	Q282687
Q27637130	Q2229881
Q27615192	Q27074980
Q953996	Q25565
Q109557028	Q687310
Q27623784	Q774291
Q27636558	Q1586890
Q27623483	Q207838
Q27628239	Q752545
Q28113760	Q26623
Q40576899	Q2668125
Q27620654	Q27075295
Q27635977	Q1302676
Q27638703	Q726389
Q22285283	Q577346
Q31873783	Q863597
Q27630217	Q1591500
Q27616891	Q1043290
Q27611480	Q1269406
Q27617970	Q907845
Q27633274	Q27075705
Q27609531	Q795500
Q10766515	Q661898
Q27609253	Q1260427
Q7136994	Q588866
Q40427087	Q1082895
Q27634226	Q499290
Q83003687	Q19413
Q27617541	Q1273953
Q27075878	Q5261336
Q27615527	Q850931
Q27610424	Q1264818
Q27623549	Q10546857
Q27604378	Q270722
Q27616273	Q1266848
Q27638240	Q2668619
Q20072172	Q20160800
Q1401047	Q132900
Q27631614	Q1591239
Q40984134	Q28445130
Q27616368	Q908845
Q27622311	Q2224767
Q40538752	Q2746307
Q40659702	Q1290764
Q40986780	Q13465652
Q62061032	Q28233971
Q27074582	Q844415
Q41012018	Q732487
Q11841910	Q235152
Q27602474	Q27074570
Q27610983	Q1263974
Q27075838	Q14517970
Q27617008	Q1260265
Q27618433	Q1272176
Q62512593	Q28862518
Q5874608	Q942816
Q20165854	Q3722021
Q27602021	Q747124
Q904159	Q160835
Q922763	Q208304
Q2225618	Q859641
Q27611403	Q1261658
Q27613801	Q25247
Q2727124	Q692828
Q374328	Q10763401
Q40651273	Q688188
Q27615796	Q263854
Q27614091	Q27074872
Q731085	Q754657
Q27607356	Q1078223
Q859043	Q184858
Q1270743	Q1071983
Q139169	Q835525
Q17651653	Q20724896
Q27623937	Q25961
Q883043	Q13571873
Q27638734	Q516831
Q27609548	Q809443
Q44123	Q991081
Q116708	Q2375770
Q1193857	Q992770
Q28482764	Q16481563
Q1590840	Q10759478
Q27606702	Q679123
Q1272552	Q10785682
Q40439531	Q2858123
Q40993312	Q2473810
Q18835	Q2359014
Q3532792	Q883140
Q1274196	Q634586
Q27601043	Q839532
Q218549	Q15882571
Q28728339	Q328982
Q1087738	Q1190673
Q27617619	Q11843765
Q27608740	Q18854
Q27623002	Q643836
Q28861841	Q1003690
Q27615244	Q1274805
Q27601866	Q19068
Q2226500	Q780445
Q109578253	Q1088541
Q940844	Q15879560
Q3798741	Q20675304
Q27610060	Q386116
Q27615187	Q303744
Q27601347	Q546348
Q10754417	Q205943
Q40984436	Q2173058
Q40546926	Q1922951
Q607579	Q240083
Q259701	Q214264
Q27629275	Q4780970
Q27608955	Q233616
Q27638304	Q1099397
Q27608907	Q18866
Q27624535	Q25429
Q607027	Q2477492
Q28065098	Q858264
Q265233	Q10744631
Q845180	Q766037
Q21345245	Q1269270
Q910301	Q776072
Q40588232	Q2304236
Q27624745	Q1923414
Q28485673	Q160835
Q27614293	Q1273861
Q11846957	Q1237815
Q27076034	Q857319
Q62266774	Q310850
Q10808432	Q529105
Q1255260	Q666222
Q900645	Q900882
Q27618808	Q27075172
Q41001208	Q746986
Q41000699	Q28135
Q10756627	Q14626808
Q27610422	Q1264818
Q40654203	Q960998
Q40978500	Q508859
Q40984898	Q10744402
Q28919250	Q211670
Q27633384	Q839914
Q40471810	Q2225735
Q27624823	Q2746307
Q25519520	Q25440
Q27622076	Q74092
Q1266035	Q636486
Q61961232	Q18390024
Q842527	Q1027872
Q41021316	Q76366
Q520961	Q736322
Q55115024	Q271634
Q27638058	Q1588530
Q27612070	Q246982
Q1067137	Q905044
Q27630427	Q2226247
Q107055070	Q10763401
Q1267696	Q286072
Q3114684	Q597127
Q40980655	Q262603
Q27612037	Q516922
Q27611761	Q943588
Q40986407	Q736322
Q1586482	Q637716
Q27625075	Q1586482
Q27638830	Q794337
Q27602412	Q737923
Q2409861	Q217478
Q1272071	Q743573
Q27609074	Q511845
Q3154566	Q1093604
Q1304890	Q1029627
Q27602149	Q754863
Q27616425	Q1274827
Q27610256	Q769564
Q15707896	Q21078625
Q27638089	Q1588614
Q748159	Q25341
Q27614152	Q1208062
Q20745734	Q8327
Q27623415	Q191096
Q27635248	Q1589993
Q27611890	Q941990
Q859927	Q208221
Q1534003	Q764211
Q27623924	Q525871
Q1041419	Q10751291
Q40562509	Q1260350
Q27610338	Q770529
Q27606941	Q862825
Q27617467	Q1006669
Q41155421	Q25439
Q27614060	Q27074841
Q979902	Q1137291
Q27628967	Q941754
Q27611489	Q1269968
Q15943524	Q1059783
Q27628902	Q12269418
Q40580800	Q25485
Q27075160	Q751427
Q47643844	Q19966811
Q301777	Q223302
Q10824519	Q371086
Q62575782	Q62575749
Q27614015	Q998661
Q109563306	Q28135
Q40654978	Q1305219
Q27608872	Q1127687
Q27621275	Q12265751
Q41024760	Q687310
Q40980985	Q613598
Q110257438	Q786422
Q109557010	Q43489
Q7258607	Q386569
Q2297131	Q2262654
Q41006130	Q240083
Q62185392	Q3727676
Q27620429	Q753433
Q536912	Q905352
Q109578333	Q310935
Q27625442	Q2226487
Q10732440	Q205943
Q27636332	Q251316
Q461021	Q768526
Q27607997	Q25928
Q56247555	Q22340911
Q10820737	Q223402
Q27636686	Q228125
Q1268126	Q659724
Q427512	Q25341
Q79792988	Q80956584
Q27605559	Q843278
Q40507645	Q402531
Q27618012	Q840136
Q1418323	Q2962666
Q27616879	Q1271974
Q41145434	Q40660705
Q1587984	Q240083
Q833508	Q690813
Q82979237	Q78116349
Q107055518	Q642855
Q41171110	Q47456371
Q27627258	Q2667873
Q27613334	Q44109
Q62092379	Q28917130
Q27628029	Q2668211
Q1926196	Q241515
Q20072226	Q20162013
Q40980198	Q27977951
Q27607578	Q725276
Q955859	Q133550
Q26685	Q311761
Q40543469	Q930270
Q27622935	Q2317737
Q27616436	Q1267425
Q40984297	Q28445130
Q40501882	Q852860
Q27625046	Q74100
Q27611338	Q1259533
Q16570728	Q1073958
Q27617040	Q2222911
Q283514	Q666222
Q27633214	Q522402
Q27619630	Q254351
Q27605052	Q653972
Q27631725	Q27075656
Q1267582	Q648781
Q5766631	Q25978
Q27627792	Q27075537
Q27638042	Q1028619
Q28872814	Q1293045
Q27637665	Q883102
Q27624915	Q73922
Q27636330	Q27076008
Q27624928	Q12265904
Q1319774	Q1093619
Q27621402	Q1092678
Q2226273	Q669067
Q27608765	Q18859
Q2669754	Q193807
Q1042599	Q10809786
Q27632928	Q199963
Q27609737	Q633242
Q3181869	Q867433
Q10811510	Q18533911
Q28867131	Q10803017
Q10745417	Q208221
Q15977420	Q774034
Q27626977	Q1038419
Q27610869	Q1260007
Q27632953	Q642699
Q27629253	Q4763567
Q2226326	Q16068746
Q27619056	Q903898
Q4789784	Q946502
Q941683	Q839859
Q41055968	Q40652607
Q27616215	Q964756
Q27621433	Q1923220
Q27603606	Q1262671
Q27634437	Q998572
Q739949	Q379371
Q27622928	Q795552
Q2225220	Q1093632
Q1269976	Q1089119
Q27624109	Q631993
Q41024229	Q7828263
Q27612286	Q1272427
Q41006416	Q944621
Q27634196	Q736313
Q40994610	Q2715993
Q2098821	Q1868990
Q27615114	Q882842
Q27607948	Q541424
Q1270835	Q386521
Q10784388	Q754657
Q15261147	Q21078663
Q15881127	Q1271783
Q27618760	Q1266469
Q27634229	Q499290
Q21320430	Q43794
Q41081019	Q40654116
Q27603236	Q546835
Q1275878	Q255035
Q27623124	Q27075337
Q27638338	Q1306678
Q12835400	Q25341
Q27620519	Q1317375
Q41094618	Q40654854
Q1051348	Q21695
Q27614508	Q27074920
Q27618114	Q857875
Q1305304	Q827170
Q27075636	Q279614
Q27638566	Q252741
Q1586609	Q632089
Q27630546	Q517230
Q27634557	Q727989
Q27606711	Q1263893
Q27624266	Q2235419
Q918314	Q774692
Q27609643	Q863144
Q127216	Q147403
Q282973	Q10804328
Q2226050	Q1092302
Q27636853	Q23056692
Q44023	Q44617
Q27629383	Q524799
Q27615082	Q588594
Q572253	Q1093273
Q22112501	Q131778
Q740680	Q214300
Q27623623	Q500024
Q109671252	Q109671182
Q1262861	Q991081
Q1270575	Q1059647
Q338601	Q6471715
Q188202	Q791057
Q582561	Q3482534
Q27617076	Q1269465
Q27637455	Q2630970
Q14592455	Q13629359
Q107272771	Q28449
Q2225501	Q214627
Q21364427	Q1264705
Q27636912	Q692323
Q16826330	Q21153
Q27631046	Q513026
Q107272824	Q26626
Q27623435	Q191096
Q854694	Q843168
Q1066511	Q147880
Q27607227	Q21169704
Q1588425	Q1944992
Q905913	Q10755818
Q426968	Q2712557
Q31874394	Q576979
Q27601750	Q19058
Q27628628	Q27075570
Q27623988	Q26982
Q27624361	Q2232768
Q27634973	Q1300936
Q27606751	Q917017
Q41008254	Q671699
Q27624386	Q16194276
Q27621244	Q2669119
Q16554760	Q214621
Q27614586	Q207290
Q27075612	Q2224806
Q28823787	Q1006669
Q27602437	Q737923
Q2668358	Q682955
Q1129268	Q379200
Q3571672	Q26026
Q41011393	Q719380
Q27617143	Q1270857
Q1031335	Q18789
Q27637497	Q673194
Q857531	Q72968
Q27628511	Q27075558
Q27635001	Q1924765
Q27627171	Q27075517
Q27620428	Q753433
Q27614023	Q642262
Q27629443	Q3726415
Q27625007	Q73860
Q21354101	Q14683
Q27636469	Q1305212
Q40987016	Q23011700
Q27637199	Q3726410
Q35136515	Q5113
Q535206	Q214264
Q27618213	Q841139
Q16689248	Q20731755
Q41000783	Q28135
Q62267545	Q56180584
Q278124	Q10749845
Q27638430	Q1589815
Q27637853	Q645658
Q10750860	Q2071911
Q41017035	Q940685
Q40509601	Q276185
Q1300418	Q1092597
Q40992261	Q11234198
Q27621074	Q1957093
Q1786903	Q211670
Q27602089	Q194043
Q27624931	Q3727716
Q27613380	Q1274403
Q27620455	Q898027
Q28168	Q76408
Q27614324	Q3382384
Q27611917	Q614633
Q28530748	Q23011700
Q27075248	Q14920524
Q41018651	Q906092
Q27629408	Q524799
Q50407554	Q1608770
Q839862	Q10784777
Q27616100	Q1275871
Q608087	Q960637
Q62083683	Q62083675
Q27615243	Q1274805
Q591388	Q430821
Q27610530	Q190083
Q41236048	Q40652510
Q757019	Q43489
Q27619493	Q791067
Q27633209	Q522402
Q27607849	Q663363
Q27612763	Q1273378
Q32858466	Q214264
Q27624421	Q10770477
Q27627626	Q1588929
Q10811918	Q26623
Q27606670	Q261286
Q1050519	Q582264
Q41003487	Q845382
Q370354	Q508829
Q40994689	Q478281
Q3728899	Q583659
Q27629290	Q4781424
Q1259637	Q786045
Q27609320	Q167857
Q27618834	Q532529
Q27611049	Q615437
Q2224724	Q1061547
Q28807501	Q28364679
Q109563317	Q18515513
Q27614368	Q26937878
Q27613992	Q179747
Q27625775	Q863110
Q3315239	Q388003
Q703790	Q214264
Q27612970	Q998727
Q27623439	Q22113728
Q27622382	Q682128
Q27617657	Q1063238
Q27625318	Q3726427
Q10747463	Q666222
Q27600880	Q1270445
Q1586171	Q667248
Q41012321	Q1089119
Q27622496	Q1923042
Q55112191	Q2333854
Q842532	Q1093619
Q41012543	Q737426
Q40458645	Q793068
Q40986983	Q1088825
Q27614246	Q1272687
Q27635105	Q1590538
Q109563057	Q583551
Q40437017	Q1588271
Q27628881	Q313394
Q40985281	Q201231
Q4895333	Q752173
Q25434514	Q253789
Q16570570	Q1266081
Q27635887	Q27075872
Q27610010	Q790622
Q520316	Q194240
Q27638022	Q1083101
Q1587951	Q844646
Q27617543	Q1273953
Q27621343	Q25261967
Q40990177	Q826027
Q40494607	Q1272909
Q41010766	Q2460293
Q938777	Q217478
Q40481987	Q855281
Q27635369	Q1030043
Q838932	Q834904
Q24551110	Q10809413
Q27619333	Q1267191
Q1062902	Q1069958
Q127966	Q188737
Q63865514	Q63865511
Q27614150	Q1261981
Q40473939	Q25701246
Q27963726	Q21965810
Q15885499	Q211670
Q27618573	Q839926
Q27624081	Q15238032
Q41219235	Q10809423
Q2516386	Q26773
Q106447881	Q591480
Q674245	Q282556
Q27613892	Q942459
Q27615149	Q221582
Q3057604	Q667490
Q109578439	Q333842
Q27636688	Q228125
Q109578297	Q27969053
Q18609084	Q3901247
Q50407576	Q2498241
Q25170206	Q581391
Q1311195	Q1093619
Q27611066	Q31941
Q27627529	Q1091274
Q27622931	Q795552
Q841139	Q938777
Q924903	Q217478
Q40496326	Q1267591
Q27629690	Q773487
Q41171538	Q766306
Q623522	Q839859
Q31874389	Q23464769
Q109563354	Q1088541
Q27625274	Q902738
Q27607660	Q2560908
Q27611226	Q863116
Q41077961	Q40654513
Q27629316	Q1585636
Q1591118	Q328982
Q577599	Q1187707
Q1273260	Q932533
Q1587231	Q115661
Q3726415	Q3888717
Q27633022	Q339470
Q1325955	Q21596773
Q109563441	Q1076011
Q3238781	Q863293
Q40993158	Q28842439
Q40988427	Q209239
Q27619009	Q834638
Q31874505	Q1056828
Q27602286	Q869040
Q15873814	Q7556
Q27637884	Q2669329
Q41009432	Q133003
Q27621954	Q2247983
Q27075649	Q899824
Q27614953	Q748290
Q41026150	Q385940
Q1274614	Q844117
Q25664540	Q1887740
Q27628870	Q1319474
Q27626712	Q2060250
Q41118657	Q40656892
Q40997873	Q430821
Q27616528	Q1267573
Q27607212	Q13173082
Q40469482	Q3179745
Q6081322	Q994488
Q997383	Q10735393
Q41114279	Q40657972
Q41023131	Q968266
Q27630338	Q1923531
Q40528754	Q1317318
Q27627741	Q3315584
Q27610230	Q1059641
Q27615314	Q682379
Q41020953	Q254660
Q109578022	Q213984
Q1463407	Q10856
Q27612010	Q1265911
Q109578166	Q746658
Q30590009	Q13883248
Q27632635	Q1589235
Q27628702	Q863185
Q27622610	Q12267780
Q27627215	Q12253098
Q1258972	Q782853
Q20717007	Q2324017
Q1584260	Q28915
Q40995285	Q994067
Q27625403	Q1314566
Q1260660	Q568111
Q27616932	Q839222
Q27624663	Q2224514
Q27619307	Q1260704
Q3019424	Q187014
Q1270869	Q385322
Q40659457	Q642855
Q41000960	Q9293884
Q27626043	Q3726284
Q41011352	Q719380
Q40476950	Q42326
Q908697	Q135447
Q21346418	Q567829
Q40979432	Q28860394
Q27629462	Q2225337
Q40996468	Q644294
